username,created_at,text,likes,reposts,urls,expanded_urls,section,merged_section,subsection
NBC News,2025-06-11 18:15:12,"After nearly three months in ICE detention, pro-Palestinian activist Mahmoud Khalil made a request to move closer to his family. 

It was denied by the agency last week, according to emails reviewed Wednesday by NBC News.",51,25,['https://nbcnews.to/441Cskl'],['https://www.nbcnews.com/news/us-news/ice-rejected-mahmoud-khalil-request-detained-son-rcna212409?link_source=ta_bluesky_link&taid=6849fff0086f8e000120c9cd&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Immigration News,World,
NBC News,2025-06-11 18:01:57,Two Los Angeles women spoke to @nbcla.com after they saw their fathers being taken away from a garment business in the Fashion District by ICE agents.,72,30,[],[],Local News,Local News,
NBC News,2025-06-11 17:49:30,"Trump on Jan. 6 riots: ""A day of love.""

Trump on L.A. protests: “IF THEY SPIT, WE WILL HIT, and I promise you they will be hit harder than they have ever been hit before.”",165,75,['https://nbcnews.to/3ThWulE'],['https://www.nbcnews.com/politics/donald-trump/trump-violence-police-jan-6-los-angeles-rcna211912?link_source=ta_bluesky_link&taid=6849f9e9aebca70001f92760&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Trump Administration
NBC News,2025-06-11 17:45:11,"The way Trump has responded to protests in California is very different than how he treated the Jan. 6, 2021, riot at the U.S. Capitol.",123,65,['https://nbcnews.to/43G7dMX'],['https://www.nbcnews.com/politics/donald-trump/trump-violence-police-jan-6-los-angeles-rcna211912?link_source=ta_bluesky_link&taid=6849f8e7aebca70001f92754&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Trump Administration
NBC News,2025-06-11 17:37:45,"President Trump’s deployment of thousands of troops to Los Angeles to quell protests, including 700 active-duty Marines, is fueling concern that the Marines have not been properly trained for interacting with civilians during potentially tense law enforcement operations.",60,20,['https://nbcnews.to/4kEWto0'],['https://www.nbcnews.com/politics/national-security/los-angeles-officials-fear-marines-rules-force-rcna212143?link_source=ta_bluesky_link&taid=6849f729aebca70001f92749&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],National News,Politics,Trump Administration
NBC News,2025-06-11 17:35:12,The new executive chairman for the controversial American-backed humanitarian organization distributing aid in the Gaza Strip refuses to reveal the donors who are financing the agency.,48,17,['https://nbcnews.to/3HBcEEc'],['https://www.nbcnews.com/world/middle-east/israel-gaza-humanitarian-foundation-starvation-aid-funding-hunger-rcna212295?link_source=ta_bluesky_link&taid=6849f68faebca70001f92744&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],International News,World,
NBC News,2025-06-11 17:30:40,"As Republicans barrel toward a critical deadline this summer to lift the debt ceiling, they say there’s no “Plan B” to avert an economically disastrous default if they fail to pass the massive bill for President Trump’s agenda in time.",36,15,['https://nbcnews.to/4jQR0JA'],['https://www.nbcnews.com/politics/congress/-no-plan-b-republicans-make-daring-bet-debt-limit-rcna212311?link_source=ta_bluesky_link&taid=6849f57faebca70001f9273a&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Trump Administration
NBC News,2025-06-11 17:15:12,"A just-released Peacock documentary, “The Gilgo Beach Killer: House of Secrets” takes viewers inside the home of alleged serial killer Rex Heuermann. ",24,6,['https://nbcnews.to/4ncJKuu'],['https://www.nbcnews.com/news/us-news/daughter-gilgo-beach-suspect-believes-dad-killer-wife-isnt-sold-rcna212462?link_source=ta_bluesky_link&taid=6849f1dfaebca70001f92705&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Crime News,Crime,
NBC News,2025-06-11 17:01:34,U.S. Attorney General Pam Bondi avoids directly answering what President Trump's bar is for invoking the Insurrection Act.,40,15,[],[],Politics,Politics,Trump Administration
NBC News,2025-06-11 16:15:14,"Views of the U.S. and confidence in its leader to handle world affairs have taken a dive in more than a dozen countries over the last year, according to a new Pew Research Center poll.",93,35,['https://nbcnews.to/4l1JY5E'],['https://www.nbcnews.com/politics/trump-administration/views-us-trump-dip-sharply-many-allied-countries-rcna211805?link_source=ta_bluesky_link&taid=6849e3d0aebca70001f92631&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],International Relations,World,
NBC News,2025-06-11 16:00:26,"Radiating a strawberry-like red and pink glow, June’s Strawberry Moon peaked in illumination at 3:44 a.m. ET.",50,12,['https://nbcnews.to/4kvakgu'],['https://www.nbcnews.com/science/science-news/see-stunning-images-junes-strawberry-moon-rcna212320?link_source=ta_bluesky_link&taid=6849e059aebca70001f925f7&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Science/Environment,Climate & Environment,
NBC News,2025-06-11 11:01:11,You can invite friends and family to tune into the camera's live feed remotely.,3,2,['https://nbcnews.to/3HEHQ5n'],['https://www.nbcnews.com/select/shopping/birdfy-smart-bird-feeder-deal-of-the-day-2025-rcna212100?link_source=ta_bluesky_link&taid=68499a36aebca70001f92206&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Technology,Technology,
NBC News,2025-06-11 15:45:17,"Disney and Universal join forces in a lawsuit against an AI image creator, alleging copyright infringement, according to court filings.",80,10,['https://nbcnews.to/44aqaY1'],['https://www.nbcnews.com/business/business-news/disney-universal-sue-ai-image-company-midjourney-unlicensed-star-wars-rcna212369?link_source=ta_bluesky_link&taid=6849dcc7aebca70001f925bf&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Entertainment Law,Entertainment Law,
NBC News,2025-06-11 15:30:25,"President Trump will attend the opening night of “Les Misérables,” a musical set against a background of revolution and protest, at Washington, D.C.’s John F. Kennedy Center for the Performing Arts.",64,17,['https://nbcnews.to/44kyJ1F'],['https://www.nbcnews.com/politics/donald-trump/trump-attend-les-miserables-premiere-protests-continue-country-rcna212323?link_source=ta_bluesky_link&taid=6849d951aebca70001f9259a&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Entertainment,Entertainment,
NBC News,2025-06-11 15:15:14,Two crypto investors plead not guilty to charges they kidnapped and tortured an Italian man for his Bitcoin in an upscale Manhattan townhouse.,23,9,['https://nbcnews.to/4mYPKqi'],['https://www.nbcnews.com/news/us-news/2-men-plead-not-guilty-new-york-crypto-kidnapping-torture-case-rcna212391?link_source=ta_bluesky_link&taid=6849d5c0aebca70001f9255f&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Crime,Crime,
NBC News,2025-06-11 15:00:23,Over three million units were recalled for potential impact hazard. - @nbcselect.nbcnews.com,9,4,['https://nbcnews.to/4kNKe8s'],['https://www.nbcnews.com/select/shopping/bowflex-adjustable-dumbbells-recall-2025-rcna212171?link_source=ta_bluesky_link&taid=6849d246aebca70001f92525&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Health and Safety,Health,
NBC News,2025-06-11 14:45:11,"The woman claims her pregnancy was ended by the suspect, who allegedly put ""abortion-inducing pills"" in her drink, the Parker County Sheriff's Office said.",16,8,['https://nbcnews.to/45pO5UJ'],['https://www.nbcnews.com/news/us-news/texas-man-allegedly-spiked-girlfriends-drink-plan-c-terminate-pregnanc-rcna212345?link_source=ta_bluesky_link&taid=6849ceb6aebca70001f924dd&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Crime News,Crime,
NBC News,2025-06-11 14:30:36,"Maybe you run a shop that sources inventory from outside the country or you sell products made overseas and shipped into the U.S.

NBC News reporters are looking to hear from small-business owners and entrepreneurs who are experiencing changes as a result of President Trump's tariff policies.",23,8,['https://nbcnews.to/4n5erlh'],['https://www.nbcnews.com/business/business-news/trump-tariffs-small-businesses-tell-us-your-story-rcna212228?link_source=ta_bluesky_link&taid=6849cb4aaebca70001f924b4&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Business,Business & Economy,
NBC News,2025-06-11 14:19:23,"BREAKING: Jurors in the trial against Harvey Weinstein say they unanimously find him guilty of sexually assaulting one woman, not guilty of assaulting another and unable to reach a verdict on a third allegation.",31,5,['https://nbcnews.to/4dZbChb'],['https://www.nbcnews.com/news/us-news/jury-harvey-weinstein-sex-assault-retrial-reached-partial-verdict-rcna210599?link_source=ta_bluesky_link&taid=6849c8aaaebca70001f92478&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Crime,Crime,
NBC News,2025-06-11 14:15:16,"Analysis: Democrats have history on their side for the general election, but there are reasons for Republicans to be hopeful this time may be different.",8,0,['https://nbcnews.to/4eiAqRP'],['https://www.nbcnews.com/politics/elections/steve-kornacki-trump-factor-new-jersey-governor-race-rcna211736?link_source=ta_bluesky_link&taid=6849c7b3aebca70001f9246f&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Elections
NBC News,2025-06-11 14:01:32,"U.S. Attorney General Pam Bondi addresses the ""double standard"" of the Trump administration's response to current protests against immigration enforcement in Los Angeles and the Jan. 6 riots at the Capitol in 2021.",34,9,[],[],Politics,Politics,Trump Administration
NBC News,2025-06-11 13:45:10,"A Navy sailor, who was not identified, has charges pending under the Uniform Code of Military Justice in connection with the death of Seaman Angelina Resendiz.",40,14,['https://nbcnews.to/3HDasMn'],['https://www.nbcnews.com/news/us-news/navy-sailor-vanished-virginia-barracks-found-dead-another-sailor-held-rcna212397?link_source=ta_bluesky_link&taid=6849c0a5aebca70001f923f8&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Military News,Defense & Security,
NBC News,2025-06-11 13:30:20,"Brian Wilson, founding member of the Beach Boys, dies at 82. ",75,13,['https://nbcnews.to/4ncqrBw'],['https://www.nbcnews.com/news/obituaries/brian-wilson-founding-member-beach-boys-dies-82-rcna212400?link_source=ta_bluesky_link&taid=6849bd2baebca70001f923d3&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Obituaries,Obituaries,
NBC News,2025-06-11 13:15:19,"The scene at a hospital north of Kyiv was a desperate one, as people showed NBC News pictures of relatives, soldiers who are being held captive, in the hope of any news.",39,21,['https://nbcnews.to/4jJiNeM'],['https://www.nbcnews.com/world/ukraine/ukrainians-prisoners-war-russia-zelenskyy-chernihiv-hospital-soldiers-rcna211977?link_source=ta_bluesky_link&taid=6849b9a6aebca70001f923a4&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],World News,World,
NBC News,2025-06-11 13:13:42,"Brian Wilson, the musical visionary who captured the optimism of early-1960s youth culture as co-founder of the Beach Boys and created some of the most stylistically adventurous pop of the era with the seminal album ""Pet Sounds,"" has died, his family confirmed. He was 82. 

",62,13,[],[],Obituaries,Obituaries,
NBC News,2025-06-11 13:01:30,"Director of National Intelligence Tulsi Gabbard spoke out against the use of nuclear weapons, saying she recently visited Hiroshima, where the U.S. dropped an atomic bomb in 1945 during World War II.",21,6,[],[],Politics,Politics,War and International Conflict
NBC News,2025-06-11 12:00:25,"A life-size Labubu figure has been sold in China for more than $170,000, a record for the highly sought-after toothy monster toy boosted by celebrities.",8,4,['https://nbcnews.to/3FJ7fdJ'],['https://www.nbcnews.com/world/china/life-size-labubu-doll-sells-170000-beijing-auction-global-frenzy-rcna212250?link_source=ta_bluesky_link&taid=6849a817aebca70001f922a5&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Entertainment,Entertainment,
NBC News,2025-06-11 11:45:11,"Authorities believe they have tracked Travis Decker, who is accused of killing his three young daughters, to a hiking area in Washington.",14,6,['https://nbcnews.to/4kzsOMJ'],['https://www.nbcnews.com/news/us-news/search-washington-father-3-daughters-killed-rcna212287?link_source=ta_bluesky_link&taid=6849a486aebca70001f92276&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Crime News,Crime,
NBC News,2025-06-11 11:30:15,"Lame, who has 162.2 million followers on TikTok, has not commented on the reports. A representative for Lame called ICE's claim, ""fake news.""",31,13,['https://nbcnews.to/3SOMzUC'],['https://www.nbcnews.com/tech/internet/ice-says-detained-tiktok-star-khaby-lame-told-leave-us-rcna212137?link_source=ta_bluesky_link&taid=6849a106aebca70001f92251&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Entertainment,Entertainment,
NBC News,2025-06-11 11:15:21,"Activists gathered in New York, Boston, Chicago, Dallas, Atlanta and elsewhere, rebuking the Trump admin’s tough stance against migrants and its aggressive round-up efforts, which officials in California have criticized as contributing to a sense of fear across communities.
nbcnews.to/4jPkFTx",132,37,['https://nbcnews.to/4jPkFTx'],['https://www.nbcnews.com/news/us-news/anti-ice-protests-held-coast-coast-l-unrest-national-movement-grows-rcna211980'],Politics,Politics,Immigration
NBC News,2025-06-11 11:00:41,"The president said he and Chinese President Xi Jinping still need to sign off on a preliminary deal, even though he called it ""done.""",17,3,['https://nbcnews.to/4l18X96'],['https://www.nbcnews.com/business/economy/trump-says-china-tariffs-will-stay-high-two-days-talks-rcna212286?link_source=ta_bluesky_link&taid=68499a18aebca70001f921fe&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Foreign Policy
NBC News,2025-06-11 10:52:53,"The 21-year-old San Antonio Spurs star is in “closed-door martial arts training,” an employee at Shaolin Temple in central China told NBC News.",18,3,['https://nbcnews.to/45PYjxy'],['https://www.nbcnews.com/world/asia/nba-star-shaolin-monk-victor-wembanyama-goes-china-retreat-rcna212247?link_source=ta_bluesky_link&taid=68499844aebca70001f921d0&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Sports,Sports,
NBC News,2025-06-11 08:21:23,"So far Trump hasn't invoked the Insurrection Act but is acting like he doesn't need to.

More on the extent and limit of Trump's authority to deploy the military domestically:
www.nbcnews.com/politics/tru...",45,18,['https://www.nbcnews.com/politics/trump-administration/military-deployment-l-puts-trumps-authority-use-troops-home-spotlight-rcna212064'],['https://www.nbcnews.com/politics/trump-administration/military-deployment-l-puts-trumps-authority-use-troops-home-spotlight-rcna212064'],Politics,Politics,Trump Administration
NBC News,2025-06-11 10:45:13,"President Trump says he plans to start “phasing out” FEMA after the hurricane season, and that he also plans to distribute disaster relief funds directly from the president’s office.",112,84,['https://nbcnews.to/3Tk6ScA'],['https://www.nbcnews.com/news/us-news/trump-says-fema-wound-hurricane-season-rcna212307?link_source=ta_bluesky_link&taid=68499678aebca70001f921b7&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Trump Administration
NBC News,2025-06-11 10:01:02,"California Rep. Nancy Pelosi called out President Trump for refusing to send in the National Guard during the Jan. 6 riots, but sending them to the L.A. protests.",181,53,[],[],Politics,Politics,Trump Administration
NBC News,2025-06-11 09:45:11,"President Trump warned that protesters Saturday's parade will be met with ""very big force."" He drew no distinction between peaceful and violent protesters.",49,20,['https://nbcnews.to/4dXMK9H'],['https://www.nbcnews.com/politics/donald-trump/nationwide-protests-loom-trump-military-parade-rcna211789?link_source=ta_bluesky_link&taid=68498865aebca70001f92100&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Trump Administration
NBC News,2025-06-11 09:30:36,A trio of states with Democratic governors viewed as potential 2028 presidential candidates have taken steps in recent weeks to freeze or cut government-funded health care coverage for undocumented immigrants.,20,9,['https://nbcnews.to/4e8p6r9'],['https://www.nbcnews.com/politics/politics-news/democratic-governors-roll-back-health-care-undocumented-immigrants-rcna211794?link_source=ta_bluesky_link&taid=684984fbaebca70001f920ee&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Immigration
NBC News,2025-06-11 09:28:54,"This was supposed to be the ""Golden Generation"" of soccer players. But 12 months out, many questions about the current roster remain.",9,2,['https://nbcnews.to/4kLWerd'],['https://www.nbcnews.com/sports/soccer/fifa-world-cup-us-mens-national-team-one-year-out-rcna208835?link_source=ta_bluesky_link&taid=68498495aebca70001f920d4&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Sports,Sports,
NBC News,2025-06-11 09:19:46,"The team responsible for updating the CDC’s “contraception bible,” which advises doctors on birth control safety, was disbanded.",82,57,['https://nbcnews.to/43Xaia4'],['https://www.nbcnews.com/health/womens-health/cdc-cuts-birth-control-women-chronic-diseases-sickle-cell-rcna211851?link_source=ta_bluesky_link&taid=68498271aebca70001f920c3&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Health,Health,
NBC News,2025-06-11 09:07:34,"NEW: A recent memo to immigration judges obtained by NBC News provides fresh insight into how the Trump administration is pulling off a new tactic — dismissing pending immigration cases, then immediately moving to arrest the immigrants.",51,45,['https://nbcnews.to/3HDozBm'],['https://www.nbcnews.com/politics/national-security/trump-admin-tells-immigration-judges-dismiss-cases-tactic-speed-arrest-rcna212138?link_source=ta_bluesky_link&taid=68497f95aebca70001f920ae&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Immigration News,World,
NBC News,2025-06-11 09:03:11,"In the early hours of Wednesday, Elon Musk says that he “regrets” some of the barbs he posted about President Trump, saying ""they went too far.”",17,7,['https://nbcnews.to/3TjU6uE'],['https://www.nbcnews.com/politics/trump-administration/elon-musk-says-now-regrets-posts-trump-rcna212259?link_source=ta_bluesky_link&taid=68497e8eaebca70001f920a5&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Trump Administration
NBC News,2025-06-11 09:01:26,"As he deploys National Guard troops and marines to Los Angeles, President Trump rallies army troops at Fort Bragg in North Carolina, NBC News’ Vaughn Hillyard reports.",14,7,[],[],National News,Politics,Trump Administration
NBC News,2025-06-11 08:57:05,California Gov. Gavin Newsom delivers a scathing address Tuesday night that took aim at President Donald Trump’s federalization of the National Guard and use of Marines to quell protests in Los Angeles.,76,25,['https://nbcnews.to/3FBdfoS'],['https://www.nbcnews.com/politics/immigration/gavin-newsom-democracy-speech-trump-immigration-los-angeles-protests-rcna212237?link_source=ta_bluesky_link&taid=68497d21aebca70001f92074&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Trump Administration
NBC News,2025-06-11 08:56:38,The Trump administration plans to eliminate a Department of Homeland Security terrorism prevention program that former government officials and experts say has helped thwart attacks in the United States.,250,144,['https://nbcnews.to/43DHCUJ'],['https://www.nbcnews.com/politics/national-security/trump-administration-end-dhs-program-designed-thwart-terror-attacks-rcna212209?link_source=ta_bluesky_link&taid=68497d05aebca70001f92073&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],National Security,Defense & Security,
NBC News,2025-06-11 08:25:09,"In an interview with NBC News, President Trump's border czar Tom Homan describes how protests in Los Angeles have affected ICE operations in recent days. ",39,10,['https://nbcnews.to/4kUXo3i'],['https://www.nbcnews.com/politics/immigration/trump-border-czar-tom-homan-los-angeles-protests-immigration-raids-rcna212212?link_source=ta_bluesky_link&taid=684975a4aebca70001f92019&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Immigration,World,
NBC News,2025-06-11 08:22:09,"Britain, Australia, Canada, New Zealand and Norway said Tuesday they have imposed sanctions on two far-right Israeli government ministers for allegedly “inciting extremist violence” against Palestinians in the Israeli-occupied West Bank. ",67,15,['https://nbcnews.to/4kuj2LY'],['https://www.nbcnews.com/world/middle-east/uk-canada-australia-others-sanction-2-far-right-israeli-ministers-inci-rcna212252?link_source=ta_bluesky_link&taid=684974f0aebca70001f92018&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],International News,World,
NBC News,2025-06-11 08:15:12,Journalist Terry Moran is out at ABC News after he called top White House official Stephen Miller a “world-class hater” whose “hatreds are his spiritual nourishment” on social media. ,53,20,['https://nbcnews.to/4jPRYps'],['https://www.nbcnews.com/news/us-news/abc-terry-moran-stephen-miller-rcna212214?link_source=ta_bluesky_link&taid=6849734eaebca70001f92005&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Media News,Entertainment,
NBC News,2025-06-11 08:11:14,"Palestinians desperately trying to access aid in Gaza came under fire Tuesday, killing 36 people and wounding 207, the Palestinian Health Ministry says. ",35,25,['https://nbcnews.to/4kyKwjx'],['https://www.nbcnews.com/world/middle-east/36-palestinians-killed-trying-obtain-desperately-needed-aid-gaza-rcna212256?link_source=ta_bluesky_link&taid=68497261aebca70001f92003&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],World News,World,
NBC News,2025-06-11 08:04:05,"BREAKING: Texas Gov. Abbott says he’ll deploy the Texas National Guard to locations across the state “to ensure peace and order,” ahead of a planned protest in San Antonio. ",67,41,['https://nbcnews.to/4dYm8VZ'],['https://www.nbcnews.com/news/us-news/texas-gov-deploy-national-guard-state-due-protests-rcna212275?link_source=ta_bluesky_link&taid=684970b5aebca70001f91ff2&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Crime
NBC News,2025-06-11 05:50:12,"The U.S. and China have reached an agreement on trade, representatives from both sides said after a second day of high-level talks in London. ",19,8,['https://nbcnews.to/3HA6YdC'],['https://www.nbcnews.com/business/business-news/china-us-geneva-trade-rcna212233?link_source=ta_bluesky_link&taid=68495153aebca70001f91ebc&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Business,Business & Economy,
NBC News,2025-06-11 05:48:09,California Gov. Newsom has delivered an address that took aim at President Trump’s federalization of the National Guard and use of Marines to quell protests in Los Angeles. ,133,34,['https://nbcnews.to/4jK76V6'],['https://www.nbcnews.com/politics/immigration/gavin-newsom-democracy-speech-trump-immigration-los-angeles-protests-rcna212237?link_source=ta_bluesky_link&taid=684950d8aebca70001f91eb7&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Trump Administration
NBC News,2025-06-11 05:31:08,"CDC staff and retired workers have calld for Health Sec. RFK Jr.'s resignation in a protest outside headquarters.

The demonstration comes a day he gutted a federal vaccine safety panel and vowed to replace all its members.",498,150,['https://nbcnews.to/4kCuwxd'],['https://www.nbcnews.com/health/health-news/cdc-workers-call-kennedy-resignation-protest-rcna212104?link_source=ta_bluesky_link&taid=68494cdcaebca70001f91ea5&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Health News,Health,
NBC News,2025-06-11 05:30:10,"Drive Change, a Brooklyn nonprofit, provides culinary training to teens and young adults looking for a way out of the criminal legal system.",32,5,['https://nbcnews.to/3FP93BT'],['https://www.nbcnews.com/news/nbcblk/drive-change-kitchens-food-service-training-incarcerated-youthc-rcna138151?link_source=ta_bluesky_link&taid=68494ca2aebca70001f91e9b&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Community News,Community News,
NBC News,2025-06-11 05:28:49,"Austrian authorities are searching for answers to why a 21-year-old gunman shot dead 10 people in a rampage at his former high school before killing himself, in one of the worst outbreaks of violence in the country’s modern history.",26,7,['https://nbcnews.to/43RHaB1'],['https://www.nbcnews.com/world/europe/austrian-police-search-answers-mass-shooting-school-rcna212016?link_source=ta_bluesky_link&taid=68494c51aebca70001f91e99&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Breaking News,Breaking News,
NBC News,2025-06-11 05:17:48,Rep. LaMonica McIver has been indicted on federal charges stemming from a confrontation with law enforcement at an ICE detention center in Newark last month.,22,13,['https://nbcnews.to/4dUnktA'],['https://www.nbcnews.com/politics/congress/lamonica-mciver-indicted-federal-charges-ice-new-jersey-rcna212221?link_source=ta_bluesky_link&taid=684949bcaebca70001f91e8b&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Politics,Politics,Crime
NBC News,2025-06-11 05:09:49,"A Tesla robotaxi driving without a human behind the wheel has been spotted on the streets of Austin, Texas, according to a video posted on X on Tuesday and reshared by Tesla CEO Elon Musk, as the company prepares to launch a highly anticipated robotaxi service as soon as this week.",10,7,['https://nbcnews.to/4mWUay0'],['https://www.nbcnews.com/tech/tech-news/video-shows-tesla-robotaxi-austin-streets-human-driver-rcna212165?link_source=ta_bluesky_link&taid=684947ddaebca70001f91e7b&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Technology,Technology,
NBC News,2025-06-11 05:00:20,"As attempts to tamp down entire chapters of America’s story increase, some actors don characters to bring the history directly to you.",33,6,['https://nbcnews.to/3Tpic7b'],['https://www.nbcnews.com/news/nbcblk/historical-interpreters-reenactors-performers-black-history-month-rcna135723?link_source=ta_bluesky_link&taid=684945a3aebca70001f91e6a&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Arts & Culture,Arts & Culture,
NBC News,2025-06-11 04:30:14,Linguists share their take on Asian American speech patterns as the existence of an “Asian American” accent sparks a debate.,14,3,['https://nbcnews.to/449RWUy'],['https://www.nbcnews.com/news/asian-america/say-can-hear-asian-american-accent-others-deny-exists-rcna150000?link_source=ta_bluesky_link&taid=68493e95aebca70001f91e26&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Culture,Arts & Culture,
NBC News,2025-06-11 04:00:14,"The burgeoning illegal industry killed at least a hundred people and wounded dozens from 2018 to 2023, the records of tens of thousands, including children, attest.",17,3,['https://nbcnews.to/4kBRjcn'],['https://www.nbcnews.com/news/latino/desperate-migrants-travel-us-deadly-cargo-trucks-noticias-telemundo-sp-rcna150285?link_source=ta_bluesky_link&taid=6849378eaebca70001f91de5&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Crime,Crime,
NBC News,2025-06-11 03:30:11,Young South Asians looking for love and over dating apps are exploring an option they once saw as ancient: arranged marriage.,10,0,['https://nbcnews.to/3HzPIoO'],['https://www.nbcnews.com/news/asian-america/dating-apps-south-asians-arranged-marriage-rcna154392?link_source=ta_bluesky_link&taid=68493082144f8900019b4238&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Lifestyle,Lifestyle,
NBC News,2025-06-11 03:00:08,"At the dance organization Queer the Ballet, LGBTQ performers challenge the expectations of traditional ballet while creating work all their own.",25,3,['https://nbcnews.to/43WkxeK'],['https://www.nbcnews.com/nbc-out/out-community-voices/s-scarcity-ballerinas-queer-ballet-trying-change-rcna157480?link_source=ta_bluesky_link&taid=68492977144f8900019b41f3&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Arts,Arts & Culture,
NBC News,2025-06-11 02:30:11,"The researchers found that constipation, for example, led to an overabundance of microbes in the gut that produced kidney-harming compounds.",28,8,['https://nbcnews.to/43DIVTH'],['https://www.nbcnews.com/health/health-news/often-poop-can-affect-health-well-gut-study-suggests-rcna161920?link_source=ta_bluesky_link&taid=68492273144f8900019b41bd&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Health,Health,
NBC News,2025-06-11 02:00:18,A new study found that both Chinese and white Western women idealize thin bodies significantly more than Black Nigerian women.,5,3,['https://nbcnews.to/3HzyMil'],['https://www.nbcnews.com/news/asian-america/asian-american-women-family-culture-pressure-body-size-rcna163719?link_source=ta_bluesky_link&taid=68491b71144f8900019b418a&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Health,Health,
NBC News,2025-06-11 01:45:04,"Following K-beauty’s viral success in the U.S., Japanese skin care brands are offering American consumers simplified routines.",11,1,['https://nbcnews.to/4jJummk'],['https://www.nbcnews.com/news/asian-america/-japanese-skin-care-korean-k-beauty-rcna163512?link_source=ta_bluesky_link&taid=684917df144f8900019b4162&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Beauty,Lifestyle,
NBC News,2025-06-10 22:30:12,"Salmonella outbreaks linked to cucumbers have sickened hundreds of people since last year, drawing attention to the problem of contaminated irrigation water on farms.",44,33,['https://nbcnews.to/3ZrOaTV'],['https://www.nbcnews.com/health/recall/cucumber-recall-salmonella-outbreak-people-getting-sick-rcna210723?link_source=ta_bluesky_link&taid=6848ea33144f8900019b3fbd&utm_campaign=trueanthem&utm_medium=social&utm_source=bluesky'],Health,Health,
NBC News,2025-06-10 21:02:02,"Senator Rand Paul says the U.S. was ""always different"" from the images of the Soviet Union and North Korea. But he is worried about the image the U.S. will project with President Donald Trump’s upcoming military parade.",266,73,[],[],Politics,Politics,Trump Administration
