create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section,subsection
2025-06-18 17:52:36,foxnews,"“The cartels are getting frustrated—and they should. We have no intention of backing off.” U.S. Border Patrol chief Michael Banks delivers a bold message, declaring “America is closed” after a historic enforcement shift led to zero illegal immigrants being released into the U.S. in May.",72782,2533,72,123,US,7517348574636625165,Immigration,World,
2025-06-18 17:35:11,foxnews,OLD GLORY: @realdonaldtrump salutes as the American flag is raised outside the White House. The president personally funded two new flagpoles on the lawn—each towering over 100 feet tall.,247757,8369,124,1177,US,7517344214217149727,Politics,Politics,Trump Administration
2025-06-18 17:34:11,foxnews,"‘PROFOUND IMPLICATIONS': The 6-3 ruling, in which all liberal judges dissented, could spark potential ripple effects for ongoing legal battles over transgender issues – including bathroom access and participation in school sports.",66144,1795,38,97,US,7517343967063575839,Legal News,Crime,
2025-06-18 16:12:02,foxnews,"“Staggering ingratitude.”  Guy Benson weighs in after @rep_ilhan calls the U.S. “one of the worst countries,” as the US Army marks its milestone birthday with a massive parade.",179178,8947,699,2650,US,7517322743466036511,Politics,Politics,Politician
2025-06-18 16:15:00,foxnews,"Tara Jalali Malek, an Idaho-based lawyer and former assistant United States attorney, told Fox News Digital that Judge Steven Hippler could hold the prosecution or defense team accountable if it's found the leak came from them in the high-profile quadruple murder case.",36750,328,1,48,US,7517313089117752606,Crime,Crime,
2025-06-18 15:32:58,foxnews,"“Tragically, this case was predictable.” FBI Director Kash Patel speaks out about the infamous “86 47” post from former FBI Director James Comey, saying it sparked an “overwhelming number of copycats” threatening the life of @President Donald J Trump.",145604,1649,30,104,US,7517312676654042399,Politics,Politics,Trump Administration
2025-06-18 15:28:37,foxnews,@charlespaynessays @realdonaldtrump's second-term boost to the economy — marked by job creation — is defying conventional forecasts.,87677,3204,568,212,US,7517311570532224286,Economy,Business & Economy,
2025-06-18 14:42:27,foxnews,FOX News’ Brooke Taylor gives an inside look at ICE agents carrying out @realdonaldtrump's mission to protect the homeland — highlighting a major operation in Louisiana that led to the arrest of migrants with criminal records working at Delta Downs Racetrack. It came the same day reports revealed Border Patrol didn’t release a single migrant into the U.S. last month.,75656,1235,18,247,US,7517299670775794974,Immigration,World,
2025-06-18 14:30:00,foxnews,"BEAR SCARE: See the wild moment a bear wanders into a California home and comes face-to-face with the family’s 16-year-old dog, Doodle. The loyal pup stood his ground—and it was all caught on camera. The craziest part? The homeowner slept through the entire ordeal!",30614,448,26,40,US,7517292610013105438,Animal News,Animal News,
2025-06-18 14:10:35,foxnews,"‘ABSURD RHETORIC’: Iranian Supreme Leader rejects @President Donald J Trump’s call for an “unconditional surrender,” refusing to abandon the regime’s nuclear ambitions. Tehran warns that U.S. intervention in its conflict with Israel would trigger an “all-out war.”",2111429,95498,1859,6408,US,7517291463651200286,International News,World,
2025-06-18 12:11:55,foxnews,"“Hollywood Vampires” co-author Kelly Loudenberg says, “… There was a love they had for each other. There was a special connection to each other, which makes it all the more tragic and sad.”",50958,429,4,65,US,7517260934025350430,Entertainment,Entertainment,
2025-06-18 11:46:47,foxnews,"""I pray you never have a moment like this."" Sen. Alex Padilla (D-CA) gets emotional on the Senate floor as he recalls being handcuffed and dragged out of a Homeland Security Sec. Kristi Noem press conference by ICE officials.",563921,11317,386,12350,US,7517254465381027102,Politics,Politics,Immigration
2025-06-18 11:11:07,foxnews,"BACK-TO-BACK: The @flapanthers are keeping the Stanley Cup right here in America after dashing the dreams of the @edmontonoilers for a second consecutive season, raising the trophy once again after a dominant Game 6 victory to cap off a historic @nhl season.",51985,425,5,41,US,7517245252634266911,Sports,Sports,
2025-06-18 10:29:57,foxnews,"'MY GREAT HONOR': @realdonaldtrump announces he will be placing two flag poles on either side of the White House, giving America a ""gift"" he hopes will be cherished for years to come.",766350,14668,257,898,US,7517234628957162782,Politics,Politics,Trump Administration
2025-06-18 01:59:59,foxnews,"REALITY TV: While Democrats stormed the streets of LA, Border Patrol stayed locked in—responding with a mic drop video showing the “noise” won’t stop the law from showing up, standing firm, and carrying out the “mission.”",360007,31388,1822,829,US,7517103255659269407,Politics,Politics,Immigration
2025-06-18 01:30:27,foxnews,"FOX News Chief National Security Correspondent Jennifer Griffin explains how ""bunker buster"" bombs work.",1853963,81298,8745,2927,US,7517095656238877982,National Security,Defense & Security,
2025-06-18 00:41:03,foxnews,"Former pentagon official Alex Plitsas explains what Iran could do if the US uses a ""bunker buster"" against them.",808128,14276,415,722,US,7517082929068035359,Military Affairs,Defense & Security,
2025-06-18 00:14:31,foxnews,More Iranian missiles were intercepted over Tel Aviv as the Iran-Israel conflict continues to escalate.,569097,15230,903,567,US,7517076081908682014,World News,World,
2025-06-19 23:36:52,foxnews,"""We know who you are young man, and the police are gonna be paying you a visit."" Jewish Rep. Max Miller (R-OH) says he was nearly attacked by an ""unhinged, deranged man"" who had a Palestinian flag.",78756,4629,139,713,US,7517808515839249694,Politics,Politics,Crime
2025-06-19 23:30:13,foxnews,TARGET ACQUIRED: Footage from Israel Defense Forces shows its air and naval units intercepting unmanned aerial vehicles from Iran.,356275,38534,4886,325,US,7517806718219275533,Military News,Defense & Security,
2025-06-19 23:14:48,foxnews,Exiled crown prince of Iran HRH Reza Pahlavi advocates for a new future for Iran and weighs in on the possibility of the United States becoming actively involved in the Israel-Iran conflict during an interview with Martha MacCallum.,77861,2294,207,233,US,7517802820305800479,Politics,Politics,Foreign Policy
2025-06-19 23:08:08,foxnews,"White House Press Secretary @karolineleavitt hit back at Rep. Jasmine Crockett, who accused Trump supporters of being ""sick"" and mentally ill.",516434,22388,239,4432,US,7517801085029944606,Politics,Politics,Trump Administration
2025-06-19 22:57:52,foxnews,"JD Vance announced that Robert F. Kennedy JR and NIH Director Jay Bhattacharya are launching a new program to study the long-term health effects of the 2023 chemical spill in East Palestine, Ohio.",241877,11857,2370,1402,US,7517798455671016735,Health News,Health,
2025-06-19 22:39:40,foxnews,THEY'RE LOVIN' IT: Newlyweds in Wisconsin served up a surprise at their wedding reception by dishing out McDonald's favorites as a late-night snack — and guests couldn't get enough.,23067,447,48,39,US,7517793767290703134,Lifestyle,Lifestyle,
2025-06-19 21:29:22,foxnews,"Federal agents used non-lethal munitions to shut down a large group of rioters who tried to block law enforcement vehicles from accessing an ICE facility in Portland, Oregon.",197798,17518,916,1876,US,7517775640037215518,National News,Politics,Immigration
2025-06-19 21:24:26,foxnews,"The U.S. Navy has achieved its fiscal year 2025 recruiting goal three months ahead of schedule, positioning the maritime service branch to send more than 40,000 future Sailors to basic training by the end of the summer.",78813,3324,50,618,US,7517774364876623134,Military,Defense & Security,
2025-06-19 19:55:02,foxnews,"BREAKING: Edan Alexander, the U.S. hostage released by Hamas after more than 580 days in captivity, returns home in New Jersey.",170930,9562,343,444,US,7517751331751349534,Breaking News,Breaking News,
2025-06-19 19:17:41,foxnews,"White House Press Secretary Karoline Leavitt silences critics, saying President @realdonaldtrump has “incredible instincts” and will not let Iran obtain a nuclear weapon.",188739,3409,101,3499,US,7517741696969477406,Politics,Politics,Foreign Policy
2025-06-19 19:09:06,foxnews,White House Press Secretary Karoline Leavitt announced that President Donald Trump will make a decision about whether or not to strike Iran within the next two weeks.,872455,22126,1737,849,US,7517739420921908493,Politics,Politics,Foreign Policy
2025-06-19 18:55:45,foxnews,WATCH: FOX News senior correspondent Mike Tobin reports on the damage caused by an Iranian missile that struck an area of office buildings in Israel.,85027,1295,34,93,US,7517736073716387103,International News,World,
2025-06-19 18:05:57,foxnews,"“A nuclear Iran is not just an existential threat to Israel, it is an existential threat to America.” - Bari Weiss",85017,1427,76,156,US,7517723204698377503,International Relations,World,
2025-06-19 17:56:06,foxnews,"“This should be a major wake-up call.” Board-certified nutrition specialist Kendall Mackintosh urges the public to ""read your labels,"" adding that if you can't pronounce an ingredient, think twice before buying it.",23222,302,17,35,US,7517720699729906974,Health,Health,
2025-06-19 17:32:25,foxnews,"MAMMA MIA! An iconic Italian landmark became the site of unusual police activity after hotel workers spotted a man driving down Rome’s historic Spanish Steps. The driver tested negative for alcohol but was cited on the spot, police said.",34041,453,57,46,US,7517714555523419423,Local News,Local News,
2025-06-19 17:16:28,foxnews,"TURNING THE PAGE: 'Harry Potter' author J.K. Rowling opens up about why she believes it is critical to keep biological men out of women's spaces, highlighting how the most vulnerable women could face threats to their personal safety.",31347,643,2,50,US,7517710481751051551,Politics,Politics,LGBTQ
2025-06-19 16:09:03,foxnews,"Florida is upping the ante in its push to detain and deport illegal immigrants, as a new proposal aims to build the state's largest detention center in the Everglades. AG James Uthmeier says there would be no room for illegal aliens to escape the swamp — because ""only the alligators and pythons are waiting.""",741251,35285,3325,898,US,7517693097673755934,Immigration,World,
2025-06-19 15:30:21,foxnews,"“I said, ‘do me a favor, mediate your own. Let’s mediate Russia first, OK?’” @realdonaldtrumpTrump details his conversation with Vladimir Putin, putting his foot down after Putin offered to help play peacemaker between Iran and Israel, as Peter Doocy reports on the “timeline” of when “very big” news could happen.",810917,22820,616,530,US,7517683089842261278,Politics,Politics,Foreign Policy
2025-06-19 15:10:23,foxnews,"“Guys, don’t go to Tehran.” Hosts of @theviewabc erupt in a fiery on-air clash after @therealwhoopigoldberg compares the United States to Iran’s authoritarian regime.",1312517,70589,4665,5189,US,7517677966977944862,Politics,Politics,Foreign Policy
2025-06-19 15:00:35,foxnews,‘King of Hearts' singer Brandon Lake explains why Jelly Roll throwing his phone into a river motivated him to get a new number.,22652,283,5,23,US,7517675450060049695,Entertainment,Entertainment,
2025-06-19 14:04:02,foxnews,"‘JUST A SCRATCH’: Elon Musk reacts after SpaceX Starship fails to lift off, as video captures dramatic rocket explosion. The company confirmed no one was injured in the incident.",329558,8258,450,187,US,7517660853680852254,Technology,Technology,
2025-06-19 13:13:37,foxnews,"Israeli Prime Minister Benjamin Netanyahu issues a stark warning to Iran, as @President Donald J Trump reportedly considers his next steps amid Iran's escalating conflict with Israel.",113836,4793,58,881,US,7517647817872084255,International News,World,
2025-06-19 13:00:00,foxnews,"HULK SMASH! Millionaire left-wing actor Mark Ruffalo goes on a wild rant against @realdonaldtrump at a ""No Kings"" rally. The @marvel star claims the president and his administration are ""trampling on our rights, our laws and our freedoms.""",199348,5568,846,2916,US,7517630241058131230,Entertainment News,Entertainment,
2025-06-19 12:30:00,foxnews,"FOX News' Chief Foreign Correspondent @treyyingst details the ""direct hit"" an Iranian ballistic missile made on the largest hospital in southern Israel.",85788,1534,22,497,US,7517625407978409247,World News,World,
2025-06-19 12:00:00,foxnews,"""I won't fall for it!"" Pete Hegseth confronts Democrats in heated exchanges during Senate hearing, after calling out their attempts to ""smear"" @realdonaldtrump over the administration's response to the anti-ICE riots in Los Angeles.",89651,4214,56,275,US,7517613262972685598,Politics,Politics,Trump Administration
2025-06-19 11:30:00,foxnews,"""It's very late to be talking."" @realdonaldtrump claims Iranian leaders want to meet with him at the White House as deadly conflict with Israel escalates—but Peter Doocy reports why the president may not be so eager to meet at the negotiating table.",240672,10116,243,386,US,7517613061276962078,Politics,Politics,Foreign Policy
2025-06-19 10:55:41,foxnews,British royals expert Hilary Fordwich says Kate Middleton is “hoping the public will be patient since she is ‘not out of the woods’ quite yet.”,52736,832,7,108,US,7517612174915718430,Entertainment,Entertainment,
2025-06-19 05:46:02,foxnews,"Dozens reportedly injured, including at hospital, after Iran launches missiles at Israel in early morning attack, Greg Palkot reports.",387422,9580,426,1548,US,7517532408548265271,World News,World,
2025-06-19 05:19:06,foxnews,Iranian missiles reportedly strike multiple areas in Israel in large attack.,1611318,39837,1134,2484,US,7517525510394547470,World News,World,
2025-06-19 02:21:41,foxnews,FOX News senior correspondent Benjamin Hall addresses several questions swirling around the Iran-Israel conflict in a discussion with @jessebwatters.,459570,12248,425,792,US,7517479921329949982,International News,World,
2025-06-19 02:20:02,foxnews,Former Acting I.C.E. Director Ron Vitiello touts record-low border crossings while applauding @realdonaldtrumpand DHS Secretary Kristi Noem for enforcing the administration’s immigration policies.,83335,1739,24,136,US,7517479477299973406,Immigration,World,
2025-06-19 05:00:00,foxnews,“That is the will of a mama right there.” A couple captured the dramatic moment a mother raccoon saved its kit from falling off the rooftop of a Pennsylvania home.,49112,1181,45,76,US,7517478381277957406,Animals/Wildlife,Animals/Wildlife,
2025-06-19 01:12:47,foxnews,"“You're being nice…” While the popular Italian soccer club Juventus FC visited the White House, President Trump steered the discussion from Biden to the question: “Could a woman make your team, fellas?”",221502,4820,659,263,US,7517462146083605791,Sports News,Sports,
2025-06-19 00:20:48,foxnews,"FLYING HIGH: American flags were hoisted on two giant flagpoles President @realdonaldtrump had installed as a gift to the White House. He said he hopes they will ""proudly stand"" for years to come.",69022,1480,27,270,US,7517448661714914615,Politics,Politics,Trump Administration
2025-06-19 00:17:09,foxnews,FOX News' Chief Foreign Correspondent Trey Yingst reports from Tel Aviv on the latest strikes in the Iran-Israel conflict and speculation over greater U.S. involvement.,218367,5682,229,715,US,7517447690565815607,International News,World,
2025-06-19 02:10:00,foxnews,"Police in Plymouth Township, Pennsylvania, are searching for participants in an illegal car rally that shut down a busy intersection with dangerous stunts and fireworks.",485092,23800,1198,201,US,7517441198257081630,Local News,Local News,
2025-06-20 22:52:17,foxnews,"VP Vance on mass deportations: ""I don't think that we've been too aggressive at all.""",183357,7997,221,866,US,7518168127302044983,Immigration,World,
2025-06-20 22:37:57,foxnews,VP Vance says law enforcement have told him Governor Newsom is endangering their lives.,199583,11820,433,1756,US,7518164437816069431,Politics,Politics,Crime
2025-06-20 21:39:03,foxnews,"President Trump responds to the Iranian foreign minister's comment that Trump should ask Israel to stop it's airstrikes: ""I think it's very hard to make that request right now.""",897259,18275,426,1166,US,7518149242578390327,Politics,Politics,Foreign Policy
2025-06-20 20:43:36,foxnews,"""We saved Los Angeles by having the military go in."" @realdonaldtrump has harsh words for @gavinnewsom, insisting his own actions kept Los Angeles from “burning to the ground.”",178069,4345,179,704,US,7518134985132395807,Politics,Politics,Trump Administration
2025-06-20 20:42:19,foxnews,"President Trump to reporters: ""You are in danger talking to me right now.""",336278,13051,1589,615,US,7518134646056504607,Politics,Politics,Trump Administration
2025-06-20 20:41:40,foxnews,"President Trump says DNI Gabbard ""wrong"" on Iran nuclear threat",661840,30891,2168,2155,US,7518134482478664991,Politics,Politics,Foreign Policy
2025-06-20 17:27:12,foxnews,An Ohio mom who is stuck in Israel with her family amid the constant Iranian missile attacks speaks with Dana Perino on America's Newsroom about the dangers they face there and efforts to get home safely.,158352,5655,496,211,US,7518084372235291935,World News,World,
2025-06-20 16:54:02,foxnews,"""[Iran] is isolated."" Senior strategic analyst Jack Keane weighs in on the Israel-Iran conflict during @foxandfriends and discusses his take on what's to come as tensions continue to heighten.",268849,6727,386,458,US,7518075824734473503,World News,World,
2025-06-20 16:15:47,foxnews,“I sensed that there was danger.” US attorney John Sarcone speaks to Griff Jenkins on @foxandfriends after a previously deported migrant allegedly tried to attack him with a knife in upstate New York.,37627,674,24,91,US,7518065955109424415,Crime News,Crime,
2025-06-20 15:26:03,foxnews,"The IDF announced that key Hezbollah commander Mohammad Khadr Al-Husseini, allegedly responsible for rocket attacks in Israel, was killed in an Israeli airstrike in southern Lebanon.",715797,39390,4238,918,US,7518053112117038350,World News,World,
2025-06-20 14:00:40,foxnews,‘OSTENTATIOUS DISPLAY’: House Republican Leader Christine Drazan slams Democratic Rep. Travis Nelson after he invited drag queens to perform during the opening ceremony of Oregon’s new House floor session in honor of Pride Month.,32399,454,24,104,US,7518031125734903070,Politics,Politics,LGBTQ
2025-06-20 13:48:16,foxnews,“This is a chance to bring this chapter to a close.” Sen. Tom Cotton tells Sean Hannity that history will “look kindly” on President @realdonaldtrump for taking real action to bring an end to the nuclear threat Iran poses to the world.,117202,3746,101,1147,US,7518027941754752287,Politics,Politics,Foreign Policy
2025-06-20 13:10:18,foxnews,"British broadcaster Helena Chard says Meghan Markle, “…will keep her fingers in many pies and her name in lights with the hope that one or more of her ideas will bring in the much-needed hard cash.”",41430,408,1,84,US,7518018155281796382,Entertainment,Entertainment,
2025-06-20 13:06:40,foxnews,"The ""Boogie Nights"" actress, who turned 55 in January, said that she prioritizes healthy foods, lots of sleep, yoga and a good group of friends to help her stay youthful.",26003,281,3,38,US,7518017213673114911,Entertainment,Entertainment,
2025-06-20 12:17:35,foxnews,R. Kelly's attorney Nicole Blank Becker gave FOX News Digital insight into why Brendan Paul is an important witness for the prosecution. Paul was given immunity for his testimony against Diddy.,34720,493,9,60,US,7518004562066705695,Entertainment News,Entertainment,
2025-06-20 12:09:39,foxnews,“This is probably the most challenging and logistically difficult mission that the Florida Department of Emergency Management has done.” Florida Gov. Ron DeSantis greeted dozens of Americans in Tampa after they were evacuated from Israel amid the rising conflict with Iran.,537504,12623,1354,2528,US,7518002518257831198,Emergency Management,Emergency Management,
2025-06-20 01:20:40,foxnews,Fox News correspondent Bill Melugin rides along with ICE in Los Angeles as they arrest a convicted murderer from El Salvador.,153976,4421,365,441,US,7517835260504083742,Crime,Crime,
2025-06-20 05:00:00,foxnews,"Surveillance footage captures a couple damaging Nicola Bolla's ""Van Gogh"" chair — which is covered in Swarovski crystals — at the Palazzo Maffei museum in Italy.",108560,839,35,140,US,7517832931201518879,Arts,Arts & Culture,
2025-06-20 01:07:54,foxnews,"Foundation for Defense of Democracies chief executive Mark Dubowitz on the possibility of the US striking Iran ""within two weeks.""",51491,1105,40,144,US,7517831990142307615,International Relations,World,
2025-06-20 00:45:00,foxnews,"Fox News chief national security correspondent Jennifer Griffin explains how a potential ""bunker-busting"" strike against Iran's Fordow nuclear facility could play out.",665477,19429,844,641,US,7517817651981307166,National Security,Defense & Security,
2025-06-21 23:32:57,foxnews,"President Donald Trump returns to the White House to meet with his National Security team, waves to the camera and points to the new flag pole.",135469,5127,57,276,US,7518549667043413279,Politics,Politics,Trump Administration
2025-06-21 23:02:32,foxnews,WATCH: Israeli forces show the aftermath of a massive airstrike at Iran's Isfahan nuclear site.,620974,35652,4725,531,US,7518541821903899934,World News,World,
2025-06-21 22:06:37,foxnews,"Former Acting DHS Secretary Chad Wolf says the Trump administration is ""winning more than they are losing"" after the Ninth Circuit Court of Appeals ruled in his favor in his fight with Governor Newsom over the National Guard on 'Fox Report.'",105139,1699,22,142,US,7518527433595751710,Politics,Politics,Trump Administration
2025-06-21 21:47:39,foxnews,"Anti-ICE activists call out the Los Angeles Dodgers for $1,000,000 donation to families impacted by immigration enforcement: ""The Dodgers make quadruple that in one game.""",89686,1121,28,111,US,7518522516797738271,Politics,Politics,Immigration
2025-06-21 20:34:48,foxnews,"Anti-Israel activist Mahmoud Khalil promises to keep protesting after he's released on bail, Rep. Alexandria Ocasio-Cortez (D-NY) welcomes him home in-person.",59303,764,15,151,US,7518503771555581215,Politics,Politics,Politician
2025-06-21 19:52:43,foxnews,Karen Read spotted easing back into routine for the first time since she was found not guilty of second-degree murder.,349568,6107,260,633,US,7518492922912754975,Crime News,Crime,
2025-06-21 19:38:21,foxnews,"WATCH: Israeli forces destroy three Iranian F-14s in a strike in central Iran, the IDF says.",655806,48660,2544,356,US,7518489201000664351,Military News,Defense & Security,
2025-06-21 19:29:37,foxnews,"Israel strikes Iranian nuclear facility, eliminates Revolutionary Guard commander who played key role in October 7 Hamas attack, IDF says.",909658,26304,661,599,US,7518486953554152735,World News,World,
2025-06-21 19:01:12,foxnews,"Former Israeli Prime Minister Naftali Bennett says it ""doesn't seem"" the Iranian regime wants a diplomatic solution on 'Fox News Live.'",110398,1703,16,143,US,7518479650880834846,International News,World,
2025-06-21 18:06:36,foxnews,Family dog confronts home-invading black bear,203428,4746,259,76,US,7518465506920156471,Local News,Local News,
2025-06-21 17:43:52,foxnews,"Six B-2 bombers — the aircraft capable of transporting ""bunker buster"" bombs — are flying toward Guam as President Trump mulls an Iran decision.",1487366,40798,2559,1176,US,7518459548886191415,Military News,Defense & Security,
2025-06-21 16:37:32,foxnews,“The risk right now of us not doing anything is really great.” Former Special Operations Intel Analyst Brett Velicovich tells FOX News “Iran’s back is against the wall” and believes now is the time for President @realdonaldtrump to end Iran’s nuclear program “once and for all”.,76977,1295,31,244,US,7518442620700331294,Politics,Politics,Foreign Policy
2025-06-21 15:58:12,foxnews,“They only give it to liberals.” President @realdonaldtrump says he’s not expecting a Nobel Peace Prize despite record achievements including the Abraham Accords.,250567,3662,442,2345,US,7518432482241301790,Politics,Politics,Foreign Policy
2025-06-21 15:55:31,foxnews,"""I'm not very good as the number two person."" Billionaire Mark Cuban reveals that he was approached by Kamala Harris' team to be vetted as a potential running mate.",180304,6298,416,187,US,7518431759323696415,Politics,Politics,Elections
2025-06-21 14:44:32,foxnews,"Terrifying video shows a massive tornado rip through parts of North Dakota as @foxweather reports a ""derecho"" triggered a line of deadly storms.",363944,24071,1956,504,US,7518413449957739806,Weather,Weather,
2025-06-21 14:06:17,foxnews,FOX News senior correspondent Mike Tobin reports on Israel’s latest strikes from the ground in Tel Aviv.,166711,4736,69,213,US,7518403579758054687,World News,World,
2025-06-21 14:01:08,foxnews,"SETTING A HIGH BAR: A Russian extreme athlete takes gymnastics to new heights, performing on a horizontal bar suspended thousands of feet in the air by a hot-air balloon.",779714,39191,2871,460,US,7518402227241848095,Sports,Sports,
2025-06-21 12:45:27,foxnews,Joey Jones and Griff Jenkins analyze how U.S. Air Force's infamous 'bunker-buster' bombs could potentially work against Iranian targets.,1656428,56238,4738,1663,US,7518382682007538975,Military News,Defense & Security,
2025-06-21 12:35:15,foxnews,Gisele Bündchen flaunted her post-baby body during a paddle-board session with friends on June 14 just four months after welcoming her first child with jiu-jitsu instructor Joaquim Valente.,41633,362,6,28,US,7518380044297768222,Entertainment,Entertainment,
2025-06-21 12:32:38,foxnews,“The goal is to sow chaos and division.” Laura Ingraham calls out rioters who burn the American flag and try to disrupt all that works in American society on  'The Ingraham Angle'.,51115,2491,174,301,US,7518379413512129823,Politics,Politics,Democracy
2025-06-21 11:48:49,foxnews,"""You have ballistic missiles raining down from a very hostile nation.""  Governor Ron DeSantis (R-FL) details the heroic operation to safely bring Americans stranded in Israel back home.",57996,1731,88,162,US,7518368076719508766,National Security,Defense & Security,
2025-06-21 11:28:48,foxnews,"“The job is already dangerous, but it’s much more now because of the rhetoric you hear from the Democrats.”‘Border Czar’ Tom Homan pushes back on the extreme anti-ICE language coming from blue-state Democrats with Jesse Watters.",44541,1650,53,171,US,7518362870330035486,Politics,Politics,Immigration
2025-06-21 10:37:53,foxnews,"“Countdown” star Eric Dane gave Fox News Digital insight into his mindset after ALS diagnosis, saying he’s taking things “one day at a time.”",34649,1085,23,52,US,7518349751830531358,Health,Health,
2025-06-21 10:25:32,foxnews,Jeff Bezos and Lauren Sanchez are expected to tie the knot during a three-day wedding extravaganza in Venice amid fierce protests from locals.,61184,625,7,64,US,7518346437659348254,Entertainment,Entertainment,
2025-06-21 05:10:30,foxnews,Anti-Israel activist Mahmoud Khalil speaks to reporters after he’s released from ICE detention.,32386,618,4,129,US,7518265542382325023,Politics,Politics,Immigration
2025-06-21 01:37:44,foxnews,Pakistan formally nominated President Trump for the 2026 Nobel Peace Prize “in recognition of his decisive diplomatic intervention and pivotal leadership during the recent India-Pakistan crisis.”,655799,54190,3696,4182,US,7518210736074624287,International News,World,
2025-06-21 01:17:26,foxnews,IDF releases new footage in fight against Iran. The Israeli military says it has intercepted more than 15 enemy drones over the past 24 hours.,106717,4005,101,85,US,7518205507019099423,Military News,Defense & Security,
2025-06-21 01:11:29,foxnews,"IDF shoots down unmanned aerial vehicle launched from Iran, Israeli military video shows",303522,18864,968,126,US,7518203991247899935,Military News,Defense & Security,
2025-06-21 00:15:31,foxnews,VP Vance discusses the administration's approach to immigration enforcement during a surprise visit to Los Angeles amid widespread anti-ICE protests and defiance from local officials on 'Special Report.',204196,3416,104,351,US,7518189574963744031,Politics,Politics,Immigration
2025-06-21 00:07:45,foxnews,VP Vance is asked what advice he is giving President Trump on Iran.,489119,17426,206,1231,US,7518187584246304031,Politics,Politics,Foreign Policy
2025-06-22 23:24:54,foxnews,"Nearly half of Iranian nationals caught by Border Patrol during the Biden administration were released into the US, CBP source tell FOX News.",346579,12958,2212,1314,US,7518918695066864927,Immigration,World,
2025-06-22 22:58:15,foxnews,Operation Midnight Hammer: How the US utilized deception and attacked Iran under the cover of darkness.,2124472,182575,17312,3330,US,7518911805414968606,Military Operations,Defense & Security,
2025-06-22 22:33:53,foxnews,"Israel's UN ambassador Danny Danon: ""A nuclear Iran would have been a death sentence.""",237219,6130,198,351,US,7518905526932049183,International Relations,World,
2025-06-22 21:53:34,foxnews,"@realdonaldtrump's ""regime change"" comment ""tracks with what he's said before,"" FOX News' Bret Baier says. ""I don't think he's pushing for the US to be the impetus of a regime change.""",627528,10824,863,1215,US,7518895132305804575,Politics,Politics,Foreign Policy
2025-06-22 21:40:01,foxnews,"President Trump praises the United States' military for its ""monumental"" success in damaging Iranian nuclear sites.",450553,9863,88,327,US,7518891594833988919,Politics,Politics,Foreign Policy
2025-06-22 21:34:57,foxnews,Former Vice President Mike Pence says he “couldn’t be more proud” of President Trump’s leadership following strikes in Iran.,657008,34444,3070,2228,US,7518890228791266615,Politics,Politics,Foreign Policy
2025-06-22 21:09:43,foxnews,Iranian official speaks at emergency UN session.,1206291,26628,607,1875,US,7518883846264261919,International News,World,
2025-06-22 20:51:34,foxnews,The UN holds an emergency session after US attacks Iranian nuclear sites.,1483280,40656,1040,1498,US,7518879142025153822,International News,World,
2025-06-22 20:38:58,foxnews,"Jennifer Griffin: ""The Iranians did not see the B-2s coming.""",196375,4664,195,201,US,7518875906576813343,Military News,Defense & Security,
2025-06-22 19:45:56,foxnews,B-2 bombers return to Whiteman Air Force Base in Missouri on Sunday following American strikes against Iranian nuclear sites.,982575,75132,1957,940,US,7518862261511785758,Military News,Defense & Security,
2025-06-22 19:41:13,foxnews,"Trump administration's Iran operation was successful for multiple reasons, FOX News senior strategic analyst and retired general Jack Keane says.",193155,8027,187,370,US,7518861045859945758,Politics,Politics,Trump Administration
2025-06-22 19:40:44,foxnews,"Governor Ron DeSantis: ""We're going to continue to help rescue our fellow Floridians and fellow Americans when they need help.""",59516,1000,7,124,US,7518860919271689502,Disaster Relief,Disaster Relief,
2025-06-22 18:06:36,foxnews,BLIND SPOT: Tom Homan lays out national security threat after U.S. strikes Iran.,460180,11766,199,967,US,7518836655189609758,National Security,Defense & Security,
2025-06-22 17:49:37,foxnews,,515656,18155,358,642,US,7518832265485405470,Please provide the text you would like me to analyze.,Unknown,
2025-06-22 17:13:26,foxnews,"WATCH: Marco Rubio says 67 days ago, @realdonaldtrump offered diplomacy — but Iran tried to play him like they’ve done with every U.S. president for 35 years. He says they made a huge mistake, and the world is now safer than it was 24 hours ago.",925431,60622,2306,3030,US,7518822929904241951,Politics,Politics,Foreign Policy
2025-06-22 16:54:00,foxnews,"THE MISSING MULLAH: Iran's 'supreme leader' a no-show for negotiations, then hid as US pounded nuke sites.",26861,320,19,44,US,7518817915165084959,International News,World,
2025-06-22 15:56:25,foxnews,WATCH: Iran’s version of diplomacy? Marco Rubio says they’re trying to pass notes in class like 3rd graders — but the strategy is failing ➡️,67870,1035,35,112,US,7518803079819480350,Politics,Politics,Foreign Policy
2025-06-22 15:16:20,foxnews,SEE IT: Democrats including @aoc and @bernie are demanding @realdonaldtrump’s impeachment over the Iran strikes — accusing him of acting without congressional approval.,81222,1347,29,430,US,7518792747432578335,Politics,Politics,Foreign Policy
2025-06-22 14:32:11,foxnews,WATCH: Pentagon Defense Sec. Pete Hegseth details the moment @realdonaldtrump gave the green light to ‘Midnight Hammer’ — the mission that crippled key Iranian sites.,172195,3520,49,556,US,7518781383666404639,National Security,Defense & Security,
