create_time,username,video_description,view_count,like_count,share_count,comment_count,region_code,id,section,merged_section,subsection
2025-06-18 08:14:57,reuters,"An over 1,000-year-old mummy of a woman was unexpectedly found during the installation of gas pipelines in Puente Piedra, Lima, according to a statement released by Peru gas company Calidda. #mummy #PuentePiedra #Lima #remains #mummified #archeology",19885,701,37,28,US,7517199839315217678,Archaeology,Archaeology,
2025-06-18 05:55:41,reuters,Canadian Prime Minister Mark Carney announced a new package of sanctions against Russia as the G7 summit wrapped up in Alberta. #MarkCarney #sanctions #Ukraine #Russia #G7 #RussiaUkrainewar #Carney,40409,1935,29,134,US,7517163970952793399,Politics,Politics,Foreign Policy
2025-06-18 02:45:58,reuters,"Missiles were seen streaking through the night skies as seen from the West Bank and Tel Aviv, as Iran and Israel launched new missile strikes at each other amid the raging air war between the two countries. #missile #WestBank #TelAviv #Israel #Iran #missiles",479662,8465,118,170,US,7517115092270468407,World News,World,
2025-06-19 20:44:03,reuters,"President Trump will decide in the next two weeks whether the U.S. will get involved in the Israel-Iran air war, the White House said, raising pressure on Tehran to come to the negotiating table. But critics said that in the five months since returning to office, Trump has issued a range of deadlines — including to warring Russia and Ukraine and to other countries in trade tariff negotiations — only to suspend those deadlines or allow them to slide. 🔗 Follow the latest Israel-Iran developments at our link in bio. #trump #usa #iran #israel #tehran #netanyahu #war #middleeast",49210,681,79,141,US,7517763896623648013,International News,World,
2025-06-19 18:38:05,reuters,"Democrats want new leaders for their party, which many feel isn't focusing enough on economic issues and is over-emphasizing issues like transgender rights and electric vehicles, a Reuters/Ipsos poll found. Reuters politics editor Scott Malone breaks down what it means for the party. 🔗 Click our link in bio for more on the numbers. #democratic #politics #republican #economy #poll #midterms #usa",28554,805,11,66,US,7517731455678549303,Politics,Politics,Elections
2025-06-19 14:12:47,reuters,"You may have heard of stagflation — economists keep mentioning it, as prices rise and forecasts for economic growth get weaker. But what actually is it? Elena Casas explains. #stagflation #inflation #economy #money #cost #price",10330,147,7,17,US,7517663033808653582,Economy,Business & Economy,
2025-06-19 12:15:00,reuters,"Elon Musk’s SpaceX Starship 36 exploded during testing in Brownsville, Texas, United States. #musk #spacex #starship #rocket #space",25623,801,62,130,US,7517618021762993422,Science and Technology,Technology,
2025-06-19 11:15:00,reuters,President Vladimir Putin refused to discuss the possibility that Israel and the United States would kill Iranian Supreme Leader Ayatollah Ali Khamenei and said the Iranian people were consolidating around the leadership in Tehran. 🔗 Get live updates at our link in bio #russia #putin #israel #iran #usa #khamanei,3250779,90982,2886,2973,US,7517603470346603789,International News,World,
2025-06-19 10:45:00,reuters,"Several Iranian missiles struck populated areas in Israel, including a hospital in the southern part of the country, according to an Israeli military official. 🔗 Get live updates at our link in bio #iran #israel #missile #strike #hospital #war",25509,980,11,232,US,7517602818065222967,World News,World,
2025-06-19 10:17:28,reuters,Reuters U.S. Economics Editor Dan Burns assesses the latest decision by the Federal Reserve to leave interest rates unchanged and to forecast fewer interest rate cuts in the coming years. #fed #interestrate #economy #powell,18352,274,11,42,US,7517602140542569742,Economics,Business & Economy,
2025-06-20 18:42:19,reuters,"U.N. Secretary-General Antonio Guterres warned that any expansion of the Israel-Iran conflict could ignite a fire no one can control and called on parties to the conflict to ""give peace a chance."" 🔗 Read the latest at our link in bio. #israel #iran #guterres #un #israeliranconflict #attack",38187,774,20,72,US,7518103713551011127,World News,World,
2025-06-20 20:00:00,reuters,"Roughly 8 million American teens are living with obesity — that's one in five. As rates soared in recent decades to epidemic levels, pediatricians could offer children and their families little beyond the conventional — and often ineffective — counsel of healthier diets and more exercise. That changed in 2022, when U.S. regulators approved Wegovy for teens. Reuters spoke with 10 families with children who had taken Wegovy or a similar weight-loss drug. Our reporters spent more than a year closely following several of them to examine in detail the impact of their treatment. 🔗 Read their stories at our link in bio. #health #obesity #wegovy #teenager #medical",14853,371,19,31,US,7518100093447212301,Health,Health,
2025-06-20 17:00:00,reuters,"Protestors gathered in Tehran for a rally against Israel, burning Israeli and American flags, displaying photographs of slain leaders and chanting anti-Israel slogans. A week into its campaign, Israel said it struck dozens of military targets overnight — including missile production sites, a research body it said was involved in nuclear weapons development in Tehran and military facilities in western and central Iran. Iran fired missiles at Beersheba in southern Israel early on June 20 and Israeli media said initial reports pointed to missile impacts in Tel Aviv, the Negev and Haifa after further attacks hours later. #protest #rally #tehran #iran #israel #war #middleeast",333995,8430,591,1243,US,7518067045259398414,International News,World,
2025-06-20 18:00:00,reuters,"Humanoid robots have long been a science fiction staple, but robot staff working in factories still sounds futuristic — until now. Reuters business reporter Peter Devlin explains how companies like Nvidia and Foxconn are the latest to invest in AI-powered robot workers. #ai #robot #artificialintelligence #work #job #nvidia #foxconn #tech",6440,122,9,15,US,7518064712706231607,Technology,Technology,
2025-06-20 15:00:00,reuters,"Hurricane Erick weakened to a tropical storm after making landfall as a Category 3 on Mexico's southern Pacific coast, flooding streets, uprooting trees and damaging homes in Oaxaca. No deaths were immediately reported, according to the National Civil Protection Coordination. #hurricane #erick #storm #environment #mexico #oaxaca #climate #flood #rain",47298,1016,78,55,US,7518032273678126391,Weather,Weather,
2025-06-20 13:43:14,reuters,"Iran's Foreign Minister Abbas Araqchi said the country would not discuss the future of its nuclear program while under attack by Israel, as Europe tried to coax Tehran back into negotiations and the United States considers whether to get involved in the conflict. 🔗 Live developments at our link in bio. #iran #israel #nuclear #conflict #war #middleeast #usa #tehran",184546,9146,717,688,US,7518026634637659406,International News,World,
2025-06-20 11:05:52,reuters,"One person was killed and at least 14 injured when Russian drones attacked the Ukrainian Black Sea city of Odesa overnight, damaging high-rise buildings and railway infrastructure, local authorities and prosecutors said. #odesa #russiaukraine #ukraine #reuters #drones",13024,275,4,18,US,7517986075998997774,World News,World,
2025-06-20 04:36:50,reuters,"Hundreds gathered at Los Angeles’ Leimert Park to mark Juneteenth with culture, music and vibrant displays of community pride. #Juneteenth #LosAngeles #LeimertPark #LA #California",52989,6323,115,115,US,7517885692433698061,Community Events,Community Events,
2025-06-20 02:46:47,reuters,"Dozens of protesters gathered outside Dodger Stadium, after the Los Angeles Dodgers said they had denied access to U.S. Immigration and Customs Enforcement agents who attempted to enter the stadium’s parking lot. #DodgerStadium #ICE #ICEagents #Dodgers #LosAngeles #LADodgers",15702,456,2,28,US,7517857391916911927,Local News,Local News,
2025-06-20 09:00:00,reuters,"Armed with a rake and measuring equipment, 20-year-old artist Pierre-Louis Cullier strolls onto a wide sandy beach on France's Atlantic coast. A few hours of work later, an intricate mandala — a complex design common in Hinduism and Buddhism — appears on the smooth sand, merging with an outcrop of seaweed-covered rocks. #art #beach #sand #canvas #france #ocean",9596,385,24,24,US,7517695858800971063,Arts & Culture,Arts & Culture,
2025-06-20 16:00:00,reuters,"Ten critically endangered black rhinos were successfully translocated from South Africa to Mozambique's Zinave National Park, marking what conservationists call a significant milestone in regional conservation efforts. #rhino #endangered #conservation #animal #southafrica #mozambique #zoo",24929,449,17,35,US,7517694989665717517,Environment,Climate & Environment,
2025-06-20 06:00:00,reuters,"In the heart of historic Cairo, Jameel House of Traditional Arts is nurturing a new generation of Egyptian artisans by reviving traditional and heritage crafts. #brass #craft #cairo #egypt #tradition #heritage",7668,176,4,12,US,7517617501484682551,Arts and Culture,Arts & Culture,
2025-06-21 14:00:00,reuters,"Visit the Rothko Chapel, take a tour around a former underground water reservoir and unwind at a craft distillery with Reuters Correspondent Ernest Scheyder, as he shows you around Houston, Texas. #texas #travel #reuters #citymemo #tourism #houston",7878,80,1,14,US,7518131402437659918,Travel,Food & Lifestyle,
2025-06-21 06:00:00,reuters,Taiwan sealed a partnership deal with U.S. and German-based Auterion for drone software battle-tested in Ukraine to help strengthen the island's defenses against growing military threats from giant neighbor China.    #drone #war #defense #military #taiwan #china,18809,552,11,48,US,7516911913238924599,Defense,Defense & Security,
2025-06-21 14:00:00,reuters,"🐩 A Standard Poodle named Nilo has joined four labradors at a canine rescue squad at Las Lindas beach near Malaga in Spain, helping lifeguards tow people back to shore. Nilo's handler, Miguel Sanchez-Merenciano, said the poodle's strokes are ""perfect"" and he uses his tail ""like a rudder.” #reuters #poodle #dogs #pets #lifeguard #spain",6436,192,4,17,US,7516596650169732394,Lifestyle,Lifestyle,
2025-06-22 03:40:44,reuters,"After he announced that U.S. forces struck three Iranian nuclear sites, President Trump said Iran's future held ""either peace or tragedy,"" and that there were many other targets that could be hit by the U.S. military.   After days of deliberation and long before his self-imposed two-week deadline, Trump's decision to join Israel's military campaign against its major rival Iran represents a major escalation of the conflict.   🔗 Stay up to date with live coverage at our link in bio  #Trump #Iran #israel #UnitedStates #MiddleEast #News",188538,2184,148,536,US,7518613446821154103,World News,World,
2025-06-22 03:32:43,reuters,"""The strikes were a spectacular military success,"" Trump said in a televised address following the U.S. military's strikes on three main Iranian nuclear sites. White House correspondent Trevor Hunnicutt reports from the briefing room on what this will mean for the political climate in the coming days. 🔗 Full coverage at our link in bio. #Trump #Iran #Israel #unitedstates #MiddleEast #News",28351,724,22,72,US,7518611404140612919,World News,World,
2025-06-22 14:00:00,reuters,Years of floods and low food prices have driven a dairy farm in England's northeast to stop milking its cows — instead charging visitors to cuddle them. #farm #england #cow #animal #milk #dairy #cost #food,181151,19122,2305,225,US,7518066564311092535,Agriculture,Agriculture,
2025-06-22 06:00:00,reuters,An orphan baby llama called Miguelito found a home at a police station in Chile's northeastern desertic region of Tarapaca. #chile #tarapaca #llama #orphan #police #animal,13178,961,93,27,US,7517604430032669966,Human Interest,Human Interest,
2025-06-22 16:00:00,reuters,"Racing legend Lewis Hamilton, a producer on an upcoming movie starring Brad Pitt as a fictional Formula 1 driver, wanted the film to show the reality of what it looks, feels and sounds like to speed around a track at 200 miles per hour. Hamilton and Apple CEO Tim Cook talked about the athleticism depicted in the film during an interview with Reuters. ""F1 The Movie"" comes out on June 27. #LewisHamilton #TimCook #Formula1 #F1 #Movie #Reuters #News",375842,22249,441,127,US,7516604083868798222,Entertainment,Entertainment,
2025-06-23 19:46:44,reuters,"Iran's military said it carried out a ""devastating and powerful"" missile attack on the Al Udeid U.S. airbase in Qatar, after explosions were heard across the Qatari capital following Tehran's threat to retaliate for U.S. airstrikes on its nuclear sites. U.S. officials said no U.S. personnel were killed or injured in the attack on the airbase, the largest U.S. military installation in the Middle East. 🔗 Read the reaction at our link in bio. #iran #qatar #military #airbase #aludeid #doha #usa",256661,7179,162,216,US,7519233440416353550,World News,World,
2025-06-23 16:46:20,reuters,"Pro-Palestinian protesters took to the streets of London as the UK said it would use anti-terrorism laws to ban the campaign organization Palestine Action, making it a criminal offense to belong to the group after its activists damaged two UK military planes in protest over London's support for Israel. #unitedkingdom #palestineaction #activist #protest #gaza #london",27369,867,23,52,US,7519186883977547021,Politics,Politics,Crime
2025-06-23 16:37:38,reuters,"White House press secretary Karoline Leavitt said Donald Trump was ""simply raising a question"" when he posted on social media questioning the possibility of regime change in Iran. 🔗 Read live updates at our link in bio #iran #usa #nuclear #uranium #strike #regime #trump",29802,490,12,113,US,7519184657666067726,Politics,Politics,Foreign Policy
2025-06-23 15:46:59,reuters,"At this week's NATO summit, all 32 member countries are expected to agree to spend a massive 5% of their GDP on defense — but how exactly are they going to fund it? Peter Devlin takes a look.   #nato #defense #military #gdp #usa #europe",17564,382,6,33,US,7519171634679270670,Politics,Politics,Foreign Policy
2025-06-23 14:59:53,reuters,"U.S. bombing probably caused ""very significant"" damage to the underground areas of Iran's Fordow uranium enrichment plant dug into a mountain, though no one can yet tell the extent, U.N. nuclear watchdog chief Rafael Grossi said. 🔗 Read live updates at our link in bio #iran #usa #nuclear #strike #uranium #unitednations",18797,315,12,22,US,7519159464356842766,International News,World,
2025-06-23 14:10:29,reuters,"Russian President Vladimir Putin told Iranian Foreign Minister Abbas Araqchi there was no justification for the U.S. bombing of his country and that Moscow was trying to help the Iranian people. It was unclear what Russia might do to support Iran, an important ally with which Putin signed a strategic cooperation treaty in January. That agreement did not include a mutual defense clause. 🔗 Live coverage at our link in bio. #russia #iran #usa #putin #vladimirputin #military #defense",1625932,65586,2679,1830,US,7519146720136105271,International News,World,
2025-06-23 12:13:27,reuters,"Activists displayed a large anti-Bezos banner in Venice ahead of the wedding of U.S. tech-tycoon Jeff Bezos and Laura Sanchez. ""One big billionaire can't rent a city for his pleasure,"" Greenpeace campaigner Simona Abbate said.   #greenpeace #activist #protest #venice #italy #wedding",320655,29490,1425,685,US,7519116467745393934,Politics,Politics,Environment
2025-06-23 11:42:18,reuters,"Shocked residents of a destroyed apartment block watched rescuers clearing the rubble after a Russian drone and missile attack in and around Kyiv killed seven people and injured dozens, Ukrainian officials said. 🔗 Read more at our link in bio #ukraine #russia #war #kyiv #drone #rescue",13845,200,1,10,US,7519108352895438135,World News,World,
2025-06-23 10:15:40,reuters,"Iran's Defense Minister Amir Hatami said that every time the U.S. committed crimes against Iran, they received a decisive response and ""it will be the same this time."" #iran #usa #strike #nuclear #war #defense",453776,12797,213,878,US,7519085871732149559,World News,World,
2025-06-23 08:05:00,reuters,"Russian drone and missile attacks in and around Kyiv overnight killed at least five people and injured scores as fires burned in residential areas and damaged an entrance to a metro station that serves as a bomb shelter, Ukrainian officials said. #drone #missile #attack #Kyiv #Ukraine #Russia",75513,2012,65,93,US,7519047425609321741,World News,World,
2025-06-23 07:02:12,reuters,"Thousands gathered in Sao Paulo, Brazil, braving the rainy weather to celebrate the city's LGBTQ+ Pride parade #Pride #Prideparade #SaoPaulo #Brazil #LGBTQ",21750,631,3,24,US,7519036369658760503,Lifestyle,Lifestyle,
2025-06-23 02:52:37,reuters,"Fire crews battled a large wildfire on Greece’s eastern Aegean island of Chios, as strong winds spread flames and thick smoke through forest and farmland, damaging warehouses, threatening homes, and forcing evacuations in 16 settlements as a precaution. #wildfire #evacuation #Chios #Greece #firefighter #wildfires",55443,1686,228,45,US,7518972160585501965,Breaking News,Breaking News,
2025-06-24 17:39:39,reuters,U.S. President Trump's daughter Ivanka was seen departing in a boat from Venice Marco Polo Airport ahead of this week's wedding between tech billionaire Jeff Bezos and journalist Lauren Sanchez. #venice #wedding #bezos #trump #ivanka #italy,339960,4728,191,369,US,7519571750812765453,Entertainment,Entertainment,
2025-06-24 14:30:00,reuters,"The conflict between Israel and Iran has caused wild swings in the price of oil because of concerns Iran could block the Strait of Hormuz. But where is it, and why does it matter? Elena Casas explains.  #iran #israel #usa #oil #strait #hormuz",21794,240,16,16,US,7519516085985496334,World News,World,
2025-06-24 13:13:04,reuters,U.S. President Donald Trump criticized both Iran and Israel for what he said were violations of a ceasefire between the two adversaries in the hours after he announced the truce would go into force. This edit contains profanity. 🔗 Read live updates at our link in bio #usa #iran #israel #ceasefire #middleeast #war,317491,19783,2941,1347,US,7519502912939199757,World News,World,
2025-06-24 10:27:30,reuters,"The cabin of a cargo truck, with the driver inside, hung over the edge of a collapsed road bridge in Guizhou, China. The person filming the scene was telling the driver that there was no mobile connectivity and to wait for the fire department to come rescue him. Guizhou Provincial Department of Transport said in a WeChat statement that the Houzi River Bridge collapsed from a landslide triggered by heavy rainfall around 7:40 a.m. on June 24 (2340 GMT June 23).   #china #guizhou #bridge #truck #driver #road",46734,603,105,43,US,7519460079926660407,Breaking News,Breaking News,
2025-06-24 06:07:03,reuters,"The Vera C. Rubin Observatory in Chile released its first images of deep space, showcasing millions of galaxies, stars and asteroids captured by the world's largest digital camera. #stars #galaxy #asteroids #VeraCRubinObservatory #space #science #Chile",12875,245,10,14,US,7519393205939637517,Science,Science,
2025-06-24 04:28:25,reuters,"Tens of millions sweltered across the U.S. Northeast and Midwest as record-high heat disrupted electricity supplies and train travel, driving people along the East Coast to parks and public fountains with manual and electronic fans in hand. #heat #heatwave #weather #US #Northeast #Midwest",296202,24569,218,310,US,7519367867247201550,Weather,Weather,
2025-06-24 00:41:14,reuters,"Americans are anxious over a brewing conflict between the U.S. and Iran and worry the violence could escalate after President Donald Trump ordered the bombing of Iranian nuclear facilities, according to a Reuters/Ipsos poll. Reuters politics editor Scott Malone explains. #poll #Trump #Iran #Israel #escalation #ScottMalone",19711,429,9,55,US,7519309342802234679,Politics,Politics,War and International Conflict
2025-06-25 21:19:31,reuters,"Britain's King Charles attended a reception for the winners of the King's Trust Awards 2025 at Buckingham Palace, where he met with organization supporters Amal and George Clooney. #Awards #KingCharles #Britain #AmalClooney #GeorgeClooney #Reuters",92974,1931,18,69,US,7519999575252274446,Royal News,Royal News,
2025-06-25 20:19:24,reuters,"NATO Secretary-General Mark Rutte denied calling Donald Trump ""daddy"" in response to the president repeatedly berated Middle East foes Israel and Iran this week. Before the NATO summit, Rutte reacted to Trump's comments about the two countries by saying that ""daddy has to sometimes use strong language."" 🔗 Full coverage of the NATO summit at our link in bio. #trump #rutte #nato #summit #iran #israel #middleeast",599437,30780,3943,1034,US,7519984053685193997,Politics,Politics,Foreign Policy
2025-06-25 18:51:16,reuters,"Police in Kenya fired tear gas and a water cannon to disperse protestors in the capital Nairobi, according to local media and a Reuters witness. At least eight people died and 400 were injured during nationwide anti-government protests one year after deadly demonstrations against a tax bill, the national rights watchdog said. 🔗 Click our link in bio for the latest developments. #kenya #nairobi #protest #police #teargas #watercannon #taxbill",308300,5612,157,80,US,7519961445082123575,Breaking News,Breaking News,
2025-06-25 17:06:03,reuters,President Trump said Israel and Iran are tired but the conflict between the two countries could start again. 🔗 Find out more about talks between Washington and Tehran set for next week at our link in bio. #trump #usa #politics #iran #israel #war,27978,525,21,105,US,7519934333348515127,Politics,Politics,War and International Conflict
2025-06-25 15:50:22,reuters,Amazon founder and billionaire Jeff Bezos arrived at Aman Venice ahead of three days of lavish VIP parties to celebrate his wedding to journalist Lauren Sanchez in the romantic lagoon city despite protests from locals. #venice #italy #wedding #bezos #sanchez #party,63504,642,51,78,US,7519914818048937271,Entertainment,Entertainment,
2025-06-25 14:46:33,reuters,"Tesla deployed its first-ever driverless cabs to a handful of riders this week — the first step towards CEO Elon Musk’s ambition of uploading the software to millions of Teslas within a year. But as safety and expansion concerns emerge, can this be achieved? Peter Devlin explains. #tesla #musk #robotaxi #car #usa #texas",9887,95,4,16,US,7519898367363763470,Technology,Technology,
2025-06-25 13:56:45,reuters,"Reuters has interviewed 20 Trump voters monthly since February about the president’s dramatic changes to the United States’ government, trade policy and immigration enforcement, among other issues. While a few strongly support him, two regret voting for him. Most fall somewhere in between. National Affairs correspondent Julia Harte breaks down the project.  🔗 Read more at our link in bio. #Trump #Vote #UnitedStates #TrumpVoters #US #News",73431,2366,28,162,US,7519885527710043405,Politics,Politics,Trump Administration
2025-06-25 13:30:00,reuters,"Pope Leo appealed to Iran and Israel not to pursue vengeance after 12 days of war, which the U.S. joined with airstrikes in support of Israel to target Iran's uranium-enrichment facilities. #iran #israel #popeleo #US #airstrike",6268,182,7,14,US,7519856764716617015,World News,World,
2025-06-25 12:03:55,reuters,"U.S. President Donald Trump compared the impact of American strikes on Iranian nuclear sites to the end of World War Two, arguing that the damage was severe even though available intelligence reports were inconclusive. #iran #israel #Trump #USA #airstrike",36136,918,50,200,US,7519856442107645239,International News,World,
2025-06-25 10:50:33,reuters,"🇺🇸 Trump’s second term is reshaping America: cutting federal jobs, tightening immigration, defunding universities, and more. Reuters is tracking how 20 Trump voters are experiencing and reacting to these changes in real time. They’re not perfectly statistically representative of all Trump voters, but their ages, education backgrounds, races/ethnicities, locations and voting histories reflect Trump’s broader electorate. Over coming months, Reuters will follow these voters as the United States heads into 2026 midterm elections that will determine whether Congress remains in the control of Trump’s fellow Republicans. 🔗 See what they have to say at our link in bio. #trump #donaldtrump #vote #usa ",45796,516,8,137,US,7519837532650048823,Politics,Politics,Trump Administration
2025-06-25 10:08:16,reuters,Police attempted to disperse crowds with tear gas as Kenyans took to the streets under heavy security to mark the one-year anniversary of anti-government protests that culminated in the storming of parliament and several deaths as police fired on demonstrators. #kenya #nairobi #protest #police #government,34563,709,94,31,US,7519826671453605134,Politics,Politics,Democracy
2025-06-25 09:26:32,reuters,"A landslide in the Colombian town of Bello killed at least 10 people, government authorities said. At least 15 people were injured and another 15 remain missing. #colombia #bello #landslide",13280,128,9,10,US,7519815894093139255,Breaking News,Breaking News,
2025-06-25 08:30:03,reuters,"As Tesla’s robotaxis roll out in Austin, Texas, residents reacted with a mixture of excitement and caution. #tesla #robotaxi #Texas #driverlesscar #technology",3100,79,0,18,US,7519801348355788087,Technology,Technology,
2025-06-25 03:09:38,reuters,"A community in Maryland rallied to the aid of a local animal shelter this week when it put out an emergency call for foster care when its air conditioning suddenly failed due to a mechanical issue, putting dogs and cats at risks in the middle of an extreme heat wave. #foster #animalshelter #heatwave #Maryland #dogs #cats",16411,549,12,14,US,7519718801890430222,Local News,Local News,
2025-06-25 02:34:25,reuters,"Thousands gathered at Cusco's major archaeological site of Sacsayhuaman to witness the Inti Raymi festival, a reenactment celebrating the Inca tradition of paying homage to the sun god Inti. #IntiRaymi #sungod#Inca #Sacsayhuaman #Cusco #Peru",221219,46705,2786,623,US,7519709708840750349,Culture,Arts & Culture,
2025-06-26 21:10:44,reuters,"New York City's incumbent Mayor Eric Adams officially announced his run for reelection as an independent, following the surprise upset of progressive candidate Zohran Mamdani in the Democratic primary. 🔗 Read more about the candidates at our link in bio. #newyorkcity #nyc #ericadams #mayor #zohranmamdani #election #campaign",190426,4565,217,1178,US,7520368448078236941,Politics,Politics,Elections
2025-06-26 17:30:00,reuters,"There's war in the Middle East, trade tensions between the US and China, and huge geopolitical uncertainty everywhere – but the stock market is touching new record highs. Elena Casas takes a look at what's going on.   #stocks #markets #usa #china #middleeast #economy",121894,3667,366,265,US,7520289461272464654,Business,Business & Economy,
2025-06-26 16:30:00,reuters,Queen Rania of Jordan and seven-time Super Bowl-winning quarterback Tom Brady were among the guests who arrived in Venice for the wedding festivities of Amazon founder Jeff Bezos and journalist Lauren Sanchez. #bezos #venice #italy #jordan #queen #brady,662391,7645,596,340,US,7520288878830439693,Society,Society,
2025-06-26 15:32:14,reuters,A Jeff Bezos look-alike in Venice has been surprising tourists and locals as he walked in the streets of the city where the wedding extravaganza is expected to begin. #bezos #wedding #venice #party #lookalike #italy,39759,530,69,24,US,7520281223420333326,Entertainment,Entertainment,
2025-06-26 14:14:53,reuters,"🇭🇺 Right-wing Hungarian Prime Minister Viktor Orban told his supporters in February that Pride organizers “should not even bother” planning the event this year.   🏳️‍🌈 The gradual erosion of LGBTQ+ rights has had a chilling effect on the community, said Armin Egres Konig, 25. “Pride will not ask for permission: this is a protest,” the Budapest Pride organizers have said.   🔗 Read more about how the community is rallying for their rights at the link in bio.",127643,8102,132,485,US,7520261290644802830,Politics,Politics,LGBTQ
2025-06-26 12:23:34,reuters,"A bear wandered onto the runway of Yamagata Airport, forcing a temporary shutdown of the runway and flight cancellations, according to Japanese broadcaster Nippon TV. #bear #airport #japan #yamagata #animal #wild",18863,256,15,13,US,7520232609264225549,Local News,Local News,
2025-06-26 10:44:16,reuters,"China's foreign ministry denied that China supplied weapons to parties in the Ukraine war, and accused ""relevant NATO personnel"" of slandering China's ""normal military build-up."" #china #ukraine #russia #war #military #defense",19473,277,11,34,US,7520207021459688759,International News,World,
2025-06-26 10:27:56,reuters,Kim Kardashian and Kris Jenner arrived in Venice for the wedding festivities of Amazon founder Jeff Bezos and journalist Lauren Sanchez. #wedding #bezos #kardashian #kim #venice #party,101453,528,25,135,US,7520202806641364237,Entertainment,Entertainment,
2025-06-26 10:01:11,reuters,"Towns and villages along a major river in China's Guangxi lay half-submerged as floodwaters from a province upstream roared into the mountainous region, with the expected landfall of a tropical cyclone compounding disaster risk. At least six people have died from the floods, Chinese state media Xinhua reported.   #china #guangxi #flood #weather #nature #disaster",41545,479,44,55,US,7520195910459002126,Breaking News,Breaking News,
2025-06-26 03:11:07,reuters,"Eyewitness footage captures the first speech of Zohran Mamdani, a 33-year-old state lawmaker and self-described democratic socialist, who is poised to win New York City's Democratic mayoral primary in a surprising upset over former New York Governor Andrew Cuomo. #ZohranMamdani #Mamdani #speech #democrat #NYC #NewYorkCity",25387,551,7,85,US,7520090205550808375,Politics,Politics,Elections
2025-06-26 12:00:00,reuters,"Sami Tamimi, the acclaimed Palestinian chef, talks about cultural preservation amid the destruction in Gaza and how politicized food is. The chef pays tribute to the Palestinian culinary tradition in his forthcoming cookbook Boustany, or “My Garden” in Arabic. 🔗 Read more about Tamimi on cultural preservation amid the destruction in Gaza at our link in bio #food #cuisine #palestinian #cooking #cookbook #politics",4299,241,3,10,US,7519895806862839054,Food/Culture,Food & Lifestyle,
2025-06-27 19:26:51,reuters,"U.S. political correspondent Bo Erickson breaks down what's in President Donald Trump's tax-cut and spending bill, and the uphill battle Republicans face before their July 4 deadline. #trump #bigbeautifulbillill #taxbill #july4 #news #reuters",45867,837,14,70,US,7520712660623674679,Politics,Politics,Taxes
2025-06-27 18:57:24,reuters,"Trump hails 'monumental victory' after SCOTUS limits judges' power U.S. President Trump called the Supreme Court's decision to restrict the ability of federal judges to grant broad legal relief over his executive orders, including to block birthright citizenship, a ""monumental victory.” #trump #scotus #supremecourt #immigration #news #Reuters",32887,294,14,46,US,7520705110364704014,Politics,Politics,Immigration
2025-06-27 18:55:19,reuters,"Jeff Bezos, Lauren Sanchez head to their Venice wedding gala Amazon founder Jeff Bezos and journalist Lauren Sanchez left their luxury hotel on Venice's Grand Canal to attend their wedding gala on the island of San Giorgio. The event is part of a three-day gala featuring dozens of stars as well as protests by local activists. #Bezos #Sanchez #Amazon #Venice #wedding #protests #news #Reuters",27162,243,13,24,US,7520704507060309303,Entertainment,Entertainment,
2025-06-27 15:37:37,reuters,"🩸When the cycle stops: When there’s a lack of energy, the body prioritizes critical functions. This, combined with low hormone levels, has consequences for the entire body.   Period loss is often associated with elite athletes and with eating disorders. But also at risk are any individuals who are disciplined about exercise and diet. Chronic stress at school, work or home can also contribute. The impact on health can extend to weakening bones, heart issues and digestive problems, among other complaints.   It all starts in the brain, ‘the hypothalamus really is the control tower for all of our hormones,’ said Dr. Chrisandra Shufelt, associate director of the Women’s Health Research Center and Professor at the Mayo Clinic in Jacksonville, Florida.  🔗 See Reuters Graphics full investigation on functional hypothalamic amenorrhea at the link in bio. #period #periodloss #health #menstrualcycle",3313,33,2,3,US,7520653571839249677,Health,Health,
2025-06-27 15:00:00,reuters,"Nike’s once dominant position as a sneaker giant is under pressure from younger brands. But after an upbeat sales forecast, enthusiasm is growing over Nike’s potential turnaround. Peter Devlin takes a look at what’s going on. #nike #sneaker #shoe #running #brand #sales",3208,86,8,3,US,7520632824186096909,Business,Business & Economy,
2025-06-27 12:47:49,reuters,British company Gravity Industries showcased their jet suits during a demonstration at the Defence and Security Industry Day on Britain's HMS Prince of Wales aircraft carrier at Marina Bay Cruise Centre in Singapore. #jetsuit #gravity #defense #security #military #fly,53810,732,43,30,US,7520609638220451085,Technology,Technology,
2025-06-27 12:00:00,reuters,"An art group displays various installations depicting Amazon founder Jeff Bezos and his bride-to-be, Lauren Sanchez, in Venice, where their lavish wedding is being held. #wedding #bezos #venice #italy #mannequin",114843,3903,349,191,US,7520586920070483213,Entertainment,Entertainment,
2025-06-27 11:11:33,reuters,"An 18-wheeler collided with an electrical worker in the bucket of a cherry picker in Denham Springs, Louisiana, on June 25. #louisiana #truck #road #driving #accident",199630,1393,291,39,US,7520584832489934135,Local News,Local News,
2025-06-27 10:16:09,reuters,"Vogue editor-in-chief Anna Wintour told employees that she will be seeking a new head of editorial content at American Vogue, according to several media reports.  #vogue #fashion #magazine #runway #wintour #editor",14911,142,1,10,US,7520570857429732663,Fashion,Arts & Culture,
