username,created_at,text,likes,reposts,section
The Washington Post,2025-05-15 10:01:32,"In its final scheduled argument of the term, the Supreme Court is considering the scope of lower-court rulings that have blocked President Donald Trump’s executive order restricting the guarantee of birthright citizenship nationwide.

Follow for live updates here:",39,8,Supreme Court News
The Washington Post,2025-05-15 09:33:27,"Cassandra “Cassie” Ventura will return to a federal courthouse in Manhattan to testify for a third day against her former boyfriend Sean “Diddy” Combs on Thursday morning.

This time, she will face cross-examination from the Combs’s defense attorneys. 

Follow along for live updates here:",31,4,Legal News
The Washington Post,2025-05-15 08:44:24,"Anthony Edwards and the sixth-seeded Timberwolves will face the Oklahoma City Thunder or Denver Nuggets for a chance to reach its first NBA Finals.

Analysis by @bengolliver.bsky.social",24,3,Sports
The Washington Post,2025-05-15 09:07:21,"A growing number of Democrats are publicly second-guessing their party’s handling of the last election, acknowledging that President Joe Biden’s delayed withdrawal was damaging and in some cases conceding they were too quick to dismiss questions about his age and mental acuity.",68,11,Politics
The Washington Post,2025-05-15 08:43:44,"Some Republican senators say they have questions about President Donald Trump’s plan to accept a $400 million jet from Qatar.

Here’s what they had to say: wapo.st/43bfHdh",91,24,Politics
The Washington Post,2025-05-15 08:15:17,"A rare original of Magna Carta was discovered, hiding in the archives of the Harvard Law School, where it was mislabeled as a copy of the document that served as a foundational text for the Declaration of Independence, the U.S. Constitution — and international human rights law today.",338,64,History
The Washington Post,2025-05-15 07:44:38,"The Republican tax proposal emerging in the House of Representatives would add more than $2.5 trillion to the federal deficit over the next decade, according to nonpartisan estimates and budget experts.",364,191,Politics
The Washington Post,2025-05-15 07:13:02,"The Supreme Court will hold a special session Thursday morning to review a case involving President Donald Trump’s effort to ban automatic U.S. citizenship for children born to undocumented immigrants and foreign visitors. 

Here’s what to know about the case:",75,24,Politics
The Washington Post,2025-05-14 21:04:37,"Did you know that the mosquito prompted the invention of air conditioning?

For that reason, it deserves some kind of recognition. A statue, maybe? A proclamation? A museum? St. Johns County in Florida has seen fit to acknowledge the insect with all three.",65,11,Human Interest
The Washington Post,2025-05-14 19:40:57,"During her second day of testimony, Casandra “Cassie” Ventura shared the $20 million settlement amount she received in her explosive 2023 lawsuit against her former partner Sean “Diddy” Combs.",57,9,Entertainment News
The Washington Post,2025-05-14 18:45:37,"The Department of Homeland Security is planning on a new Gulfstream V jet, an agency official confirmed Wednesday, after Rep. Lauren Underwood (D-Illinois) said the plane could cost up to $50 million from the U.S. Coast Guard’s budget.",190,96,Government
The Washington Post,2025-05-14 17:49:41,Is it true that beards are dirtier than toilets? Here’s what experts had to say about your risk of infection.,30,8,Health
The Washington Post,2025-05-14 14:53:57,"I received a call from a mother whose son received a W-2 for a company he never worked for with all of his personal info, including his SSN. They claimed he made $32,000 in income. 

Will he be on the hook for that tax bill? Here's what I told her. www.washingtonpost.com/business/202...",110,42,Taxation
The Washington Post,2025-05-14 16:21:14,"Robert F. Kennedy Jr. faced questions from lawmakers in a pair of hearings Wednesday and did not directly answer whether he would vaccinate his own children against chicken pox and polio. He paused before answering, “Probably.”",3184,813,Health News
The Washington Post,2025-05-14 15:18:00,"A 2-year-old girl who was left in the United States after both her parents were removed from the country, sparking an international custody dispute, has been returned to Venezuela, according to the child’s family and the Venezuelan government.",103,36,International News
The Washington Post,2025-05-14 14:26:32,"Director of National Intelligence Tulsi Gabbard has fired the top two officials at the National Intelligence Council, weeks after the council wrote an assessment that contradicted President Donald Trump’s rationale for invoking the Alien Enemies Act.",228,123,Politics
The Washington Post,2025-05-14 13:10:32,"A Georgetown University researcher who was been held in a Texas immigration detention center since March, must be released from custody and returned to Virginia as he challenges the legal basis for his deportation, a federal judge ruled.",1532,366,Immigration News
The Washington Post,2025-05-14 12:51:50,"As the U.S. Army plans a parade in Washington to celebrate the 250th anniversary of its founding on June 14, an event billed as a protest of President Trump “and the War Machine” is being planned for the same day.",154,36,Politics
The Washington Post,2025-05-14 12:29:12,"Research into the chimpanzees of Budongo found 34 instances of the chimpanzees practicing self-care, whether it be something as simple as licking their wounds to something more complex, such as chewing up plants and putting the material on a wound.",149,32,Science
The Washington Post,2025-05-14 11:56:18,"House Speaker Mike Johnson (R-Louisiana) said Wednesday he supports banning members of Congress from trading stocks, an idea that has recently picked up bipartisan support and the blessing of President Donald Trump.",100,16,Politics
The Washington Post,2025-05-14 11:20:20,"Breaking news: A hotline connecting air traffic controllers at Washington National Airport and their counterparts at the Pentagon had been “inoperable” since March 2022, a Federal Aviation Administration official confirmed Wednesday.",864,335,Transportation
The Washington Post,2025-05-14 10:37:18,"A federal judge ordered the reinstatement of nearly 200 fired federal workers who screen coal miners for black lung, a deadly and incurable disease caused by inhaling toxic coal dust. 

A day later, the workers were back on the job after the Trump administration complied with the order.",212,57,Labor News
The Washington Post,2025-05-14 10:01:05,"President Trump’s pullback on tariffs reflected the core tension that has bedeviled the White House: What he seeks is virtually impossible without substantial political and economic blowback, even to constituencies the administration aims to protect.",68,17,Economy
The Washington Post,2025-05-14 09:30:35,"Pete Buttigieg said President Joe Biden’s decision to seek a second term “maybe” hurt Democrats and that “with the benefit of hindsight, I think most people would agree that that’s the case.”",131,11,Politics
The Washington Post,2025-05-14 08:54:35,"Star witness Casandra “Cassie” Ventura will return to the stand in the federal criminal trial of her former boyfriend, Sean “Diddy” Combs, who faces 15 years to life in prison if convicted. 

Follow along for live updates here:",25,4,Crime News
The Washington Post,2025-05-14 08:24:55,"John Ewing Jr. was elected Omaha’s first Black mayor on Tuesday, defeating the city’s three-term Republican mayor, Jean Stothert, in a race where Democrats sought to tie her to President Trump’s unpopular agenda — another warning sign for Republicans in a critical battleground area.",419,84,Politics
The Washington Post,2025-05-14 07:02:34,"New: They stormed the Capitol. Now they’re selling merch.

Pardoned by President Trump, many Jan. 6 rioters are now working to capitalize on the attention through podcasts, speaking tours and new lives as online influencers

www.washingtonpost.com/technology/2... @byelliesilverman.bsky.social",152,75,Politics
The Washington Post,2025-05-14 08:04:37,"President Trump met with Syria’s leader in Saudi Arabia on Wednesday, a day after he announced plans to lift punishing sanctions that have crippled the Syrian economy.

Trump attended a final event in Saudi Arabia on Wednesday before traveling to Qatar on the second leg of his trip. wapo.st/4jUNLBF",28,8,International News
The Washington Post,2025-05-14 07:28:00,"Robert F. Kennedy Jr. is expected to be quizzed on Capitol Hill on his handling of the measles outbreak, the firing of thousands of federal health workers and major cuts to the health agencies he oversees.",6490,1375,Health News
The Washington Post,2025-05-14 07:00:31,"The Environmental Protection Agency plans to rescind and reconsider limits on four different “forever chemicals” under a landmark drinking water standard implemented last year by President Joe Biden, according to documents reviewed by The Post.",93,78,Environment
The Washington Post,2025-05-13 21:54:27,Former transportation secretary Pete Buttigieg indicated in an interview published Tuesday that he would “assess” a potential 2028 presidential run and consider “what I bring to the table and how it’s different” from other candidates. wapo.st/4jW5AQQ,4688,647,Politics
The Washington Post,2025-05-13 20:59:59,"More than 35 years after Erik and Lyle Menendez killed their parents, a Los Angeles judge resentenced them Tuesday to 50 years to life with immediate parole eligibility.

A state parole board will now consider whether to recommend that they be released.",90,12,Crime News
The Washington Post,2025-05-13 20:56:47,"Opponents of fluoridated water often say people can get fluoride in other ways if they want, such as prescription tablets  

Now RFK Jr. is going after those too wapo.st/3ESPzfj",173,56,Health
The Washington Post,2025-05-13 18:54:44,"Cassie Ventura testified that Sean ‘Diddy’ Combs coerced her into participating in days-long drug- and sex-fueled parties with male escorts, which Combs allegedly filmed and directed down to the smallest details.",91,23,Entertainment News
The Washington Post,2025-05-13 17:53:46,"FAREWELL AND GODSPEED, PEPE

As a Marxist guerrilla, José Mujica was nearly killed in a shootout and tortured during 14 years in prison

As president, he oversaw an economic boom, a reduction in poverty and the legalization of same-sex marriage and marijuana.

www.washingtonpost.com/obituaries/2...",177,44,Obituaries
The Washington Post,2025-05-13 18:04:12,"Tracking Trump, Day 114:

• Trump's Middle East trip begins
• Security concerns over Qatar's airplane gift
• RFK Jr.'s polluted swim

Plus more to know for May 13: www.washingtonpost.com/the-seven-tr...

📥 Get the newsletter: www.washingtonpost.com/newsletters/...",24,6,Politics
The Washington Post,2025-05-13 16:54:32,"Major League Baseball will reinstate players after their deaths who were punished with permanent ineligibility.

Pete Rose, baseball’s all-time hits leader, was banned after an investigation into whether he bet on the sport while managing the Cincinnati Reds.",39,8,Sports News
The Washington Post,2025-05-13 15:07:40,"What's in Trump and Republicans' massive tax and immigration bill?

Here's a breakdown for you.

I'm the econ policy geek in Congress for @washingtonpost.com. I read the whole bill (really, I did) so you don't have to. 

www.washingtonpost.com/business/202...

Let's thread it out.... 🧵",258,132,Politics
The Washington Post,2025-05-13 14:34:07,"Review by Emily Heil: Burgers might be the reigning kings of fast-food dining, but in recent years, chicken has been taking a big (s)wing at the throne.

Here's where the chicken from each establishment ranks.",33,3,Food
The Washington Post,2025-05-13 14:00:20,"At 24, Bill Belichick’s girlfriend has advocated for fishermen, given Henna tattoos and won cheer titles. 

Her next project: shaping the image of an icon.",29,6,Entertainment
The Washington Post,2025-05-13 13:35:10,"The Trump administration aims to authorize the sale of hundreds of thousands of artificial-intelligence chips to two government-connected firms in the Middle East, in an attempt to create a bulwark against China that helps the region become an AI powerhouse in its own right.",39,11,Technology/Politics
The Washington Post,2025-05-13 12:50:54,The Episcopal Church is ending its refugee resettlement agreement with the government rather than comply with a federal directive to help resettle White South Africans arriving in the United States as refugees.,415,86,Politics
The Washington Post,2025-05-13 12:44:23,"Breaking news: President Donald Trump announced the United States will be removing all sanctions against Syria.

“I will be ordering the cessation of sanctions against Syria in order to give them a chance at greatness,” Trump said.",68,20,Politics
The Washington Post,2025-05-13 12:44:03,"Prosecution witness Cassie Ventura detailed physical abuse, as well as the nature of “freak offs,” which she said included the hiring of an escort and “performing” under the direction of Sean “Diddy” Combs.

Follow live updates here.",23,4,Entertainment News
The Washington Post,2025-05-13 12:13:10,"Government watchdogs, presidential historians and other critics say the Trump Organization's business deals in the Middle East are an escalation of unethical and even unconstitutional conflicts between the interests of the United States and its president.",171,65,Politics
The Washington Post,2025-05-13 11:53:00,"The White House announced a nearly $142 billion arms deal with Saudi Arabia during President Trump's visit to the country.

The Trump administration said the deal would supply Saudi Arabia with defense equipment and services from more than a dozen U.S. companies.

Follow along for live updates:",29,14,Politics
The Washington Post,2025-05-13 11:13:43,"Star witness Cassie Ventura is now on the stand at Sean “Diddy” Combs’s federal sex trafficking trial. Ventura, Combs's girlfriend for nearly 10 years, helped open a floodgate of accusations against him, alleging that Combs abused her and forced her to participate in humiliating sex parties.",51,13,Crime
The Washington Post,2025-05-13 10:51:47,Senate Minority Leader Charles E. Schumer is set to announce that he will place holds on all political nominees to Justice Department posts until he receives “more answers” about Qatar’s potential plane gift to the Trump administration. wapo.st/43fFEIT,393,73,Politics
The Washington Post,2025-05-13 10:34:07,"The Emergency Housing Vouchers program was supposed to last through 2030, but funding will probably run out sometime next year.

The remaining funds are likely to support families for another 18 months at most, housing officials said.",121,67,Housing News
The Washington Post,2025-05-13 09:41:35,"Republicans slipped into a reconciliation bill a provision that would nullify all state-level AI laws and ban any new ones for the next decade. Consumer advocates and Democrats are furious. The bill will be marked up *today.* 

My newsletter: www.washingtonpost.com/politics/202...",147,75,Politics
The Washington Post,2025-05-13 10:02:42,"Day two of Sean “Diddy” Combs’s federal sex trafficking trial is underway as star witness Casandra “Cassie” Ventura is expected to take the stand Tuesday.

Combs faces 15 years to life in prison if convicted on all five criminal counts. wapo.st/3YKtgiB",40,4,Crime
The Washington Post,2025-05-13 09:41:39,"If it becomes law, President Donald Trump and congressional Republicans’ massive bill will reshape much of the federal government — and the U.S. economy.

Here’s what’s in the proposal.",58,22,Politics
The Washington Post,2025-05-13 09:18:49,"His great-grandfather enshrined birthright citizenship. His mother was jailed in WWII internment. Now, Norman Wong has become an unlikely spokesman in the fight for American citizenship, with its presumed guarantees of civil rights, free speech and due process. www.washingtonpost.com/immigration/...",115,41,Immigration
The Washington Post,2025-05-13 09:27:50,The Commanders-Dolphins game on Nov. 16 will take place at Madrid’s iconic Santiago Bernabéu Stadium,29,8,Sports
The Washington Post,2025-05-13 09:15:36,"Day 2 of Sean “Diddy” Combs’s sex-trafficking trial is set to begin Tuesday, with male escort Daniel Phillip, plus witness Casandra “Cassie” Ventura, taking the stand. 

Follow along for live updates:",34,14,Crime
The Washington Post,2025-05-13 08:59:11,"President Trump on Monday praised Qatar for offering his administration a free luxury jet, but current and former U.S. military, defense and Secret Service officials said he will likely have to waive existing security specifications to be able to use the plane. wapo.st/43bfHdh",87,25,Politics
The Washington Post,2025-05-13 08:38:51,"Breaking news: Inflation ticked up in April after an unexpected slowdown the month before, but the annual rate pace of inflation eased slightly to 2.3 percent compared to March, in a first test of Trump’s tariff policies.",35,5,Economy
The Washington Post,2025-05-13 08:16:13,Kim Kardashian is expected to speak about the night in 2016 when she was gagged and bound at gunpoint in her Paris apartment and robbed of jewelry worth millions.,57,8,Entertainment News
The Washington Post,2025-05-13 07:55:05,"Star forward Jayson Tatum suffered an apparent leg injury late in Game 4 of the Eastern Conference semifinals, and he is set for further evaluation Tuesday with the Boston Celtics one loss from elimination.",20,3,Sports
The Washington Post,2025-05-13 07:37:50,"Tuesday's sports front: Capsizing

Here's @baileyannej.bsky.social on the Game 4 loss: www.washingtonpost.com/sports/2025/...

And @barrysvrlugawp.bsky.social on a Washington team that is just trying to hang on: www.washingtonpost.com/sports/2025/...",4,2,Sports
The Washington Post,2025-05-13 07:24:49,"President Trump kicks off the first major international trip of his second term in a region where his family business has grown significantly in recent months, presenting his administration with more potential conflicts of interest than ever. wapo.st/43Bg9C3",147,50,Politics
The Washington Post,2025-05-12 21:25:49,"DNC panel finds Hogg and another official weren’t properly elected to leadership

www.washingtonpost.com/politics/202...",58,14,Politics
The Washington Post,2025-05-12 20:59:43,"President Trump praised Qatar for offering his administration a free luxury jet, but current and former U.S. military, defense and Secret Service officials said he will likely have to waive existing security specifications to be able to use the plane.",189,52,Politics
The Washington Post,2025-05-12 18:54:00,"The Wizards have a lot riding on tonight’s NBA draft lottery.

Read @byvarunshankar.bsky.social on how they could approach each outcome, from No. 1 to No. 6:",12,2,Sports
The Washington Post,2025-05-12 19:50:08,"Breaking news: The Dallas Mavericks won the NBA draft lottery drawing in a major surprise, earning the right to select Duke forward Cooper Flagg, one of the most coveted prospects of the past decade.",49,6,Sports
The Washington Post,2025-05-12 19:10:32,"Hasan Piker, a popular Turkish American streamer, says he was detained by Customs and Border Protection officers and asked about his political affiliation, opinion of Trump and whether he had connections to terrorist groups upon returning to the U.S.",297,92,Politics
The Washington Post,2025-05-12 18:16:37,"Tracking Trump, Day 113:

• What the U.S.-China tariff reprieve does
• Executive order on prescription drugs
• Concerns over Qatar's airplane gift

Plus more to know for May 12: www.washingtonpost.com/the-seven-tr...

📥 Get the newsletter: www.washingtonpost.com/newsletters/...",21,5,Politics
The Washington Post,2025-05-12 18:09:21,"K-12 school districts from Missouri to Maine are adopting geothermal technology to lower energy costs, saving hundreds of thousands of dollars.

But opposition from some Republicans is placing future projects in doubt.",135,48,Education
The Washington Post,2025-05-12 16:56:37,Witness Daniel Phillip described for jurors how he witnessed Sean “Diddy” Combs physically assault Cassie Ventura as she screamed and got dragged into a bedroom during one of his visits.,60,13,Entertainment News
The Washington Post,2025-05-12 16:44:14,"Department of Homeland Security Secretary Kristi Noem announced that the department will terminate the temporary protected status for Afghans in the United States on July 12, stating that conditions no longer meet statutory requirements.",57,37,Immigration Policy
The Washington Post,2025-05-12 16:12:12,Breaking news: The S&P 500 closed more than 3% higher after the U.S. and China agreed to lower most tariffs for 90 days.,54,5,Finance
The Washington Post,2025-05-12 15:13:05,"In a letter released Monday, Harvard’s president said efforts to combat antisemitism and other bigotry and uphold academic excellence “are undermined and threatened by the federal government’s overreach into the constitutional freedoms of private universities.""",256,66,Education
The Washington Post,2025-05-12 14:55:58,"Mexico has ditched its judicial selection process, based on experience and exams, for popular elections – a radical exercise in democracy.

Now El Chapo’s lawyer is running to be a criminal court judge in Sinaloa

Mary Beth Sheridan reports from Ciudad Juárez

www.washingtonpost.com/world/2025/0...",34,13,Politics
The Washington Post,2025-05-12 14:45:06,"President Donald Trump said he would be ""stupid"" to decline Qatar's offer of a ""free, very expensive airplane."" 

While the deal isn't final, ethics experts say the donation would be unconstitutional.",144,40,Politics
The Washington Post,2025-05-12 14:37:05,"Edan Alexander, a 21-year-old who grew up in New Jersey, was released by Hamas on Monday after nearly 600 days in captivity.

Here's are some facts about Alexander.",85,8,News
The Washington Post,2025-05-12 14:21:27,"Sen. Bernie Sanders (I-Vermont), who has long railed against Big Pharma and pushed for lower drug prices, predicted that President Donald Trump’s executive order to reduce prescription drug costs will be thrown out in court.

Follow live updates on Trump:
www.washingtonpost.com/politics/202...",94,33,Politics
The Washington Post,2025-05-12 14:16:47,"Breaking news: A group of nearly 50 White South Africans landed as refugees Monday, coming to the U.S. under a humanitarian designation meant for people fleeing war or persecution that the Trump administration has suspended for all other groups worldwide.",99,49,World News
The Washington Post,2025-05-12 13:19:40,"One in five Gazans are facing starvation, while the entire territory is confronted with a critical risk of famine that is projected to worsen in the coming months, the globe’s leading body on food emergencies said Monday.",106,65,World News
The Washington Post,2025-05-12 13:01:23,"Republicans are steering clear of dramatic Medicaid cuts in their spending bill, instead opting for smaller changes backed by moderate and swing-state members who had balked at the prospect of slashing the program.",50,18,Politics
The Washington Post,2025-05-12 12:43:36,"Breaking news: Hamas released Israeli American Edan Alexander from captivity in Gaza after more than 19 months, in a gesture to the Trump administration following direct talks between U.S. and Hamas officials in recent days.",48,12,International News
The Washington Post,2025-05-12 10:30:44,"The Rockies followed the Pirates’ lead and fired their scapegoat Sunday. In both cities, that’s all a manager is these days. www.washingtonpost.com/sports/2025/...",25,8,Sports
The Washington Post,2025-05-12 12:21:43,"In Utqiagvik, Alaska. After rising on Saturday, the sun there will shine for 84 days, 11 hours, 4 minutes without setting.

Meteorologists and astronomers call the lengthy bright stretch there “polar day.”",191,45,Weather
The Washington Post,2025-05-12 11:56:46,"Analysis by Rick Noack, Niha Masih and Shaiq Hussain: Pakistani officials have said Saturday’s ceasefire with India reestablished deterrence. But New Delhi insists the rules of engagement have irrevocably changed.",23,3,International Relations
The Washington Post,2025-05-12 10:40:07,"President Trump is planning Monday to revive a plan from his first term, which would peg the prices the United States pays for drugs to the amounts paid in other countries, which tend to be lower.",55,10,Health Policy
The Washington Post,2025-05-12 10:12:24,"Summer-like levels of humidity are coming to central and eastern parts of the country. 

Find out when they will arrive and how humid it will be in your area.",34,8,Weather
The Washington Post,2025-05-12 09:45:03,"As Trump pushes through punishing tariffs on some of the United States’ biggest trading partners, some small business owners fear they could be the first to suffer. 

The repeated changes to policy make planning difficult and can have a chilling effect on growth, small business owners told The Post.",68,19,Business
The Washington Post,2025-05-12 09:13:57,"Sean “Diddy” Combs’s sex trafficking trial starts with opening statements in a high-profile case that will not be publicly broadcast. 

Here are the key players.",36,13,Entertainment News
The Washington Post,2025-05-12 08:45:13,"From embarking on nuclear talks with Iran to attempting hostage talks with Hamas without Israel’s knowledge,  President Donald Trump has increasingly sidelined Prime Minister Benjamin Netanyahu, stoking anxieties in a country long accustomed to being consulted by successive U.S. administrations.",261,47,International Relations
The Washington Post,2025-05-12 08:15:26,"Across the federal government, Trump officials are halting a wide range of operations by declining to approve key funds.

This unofficial hold on many activities has incapacitated parts of agencies as varied as the National Park Service and the Pentagon.",157,86,Politics
The Washington Post,2025-05-12 07:41:01,"Israel is preparing to receive Israeli American hostage Edan Alexander from captivity in Gaza after Hamas said late Sunday that it would release the 21-year-old unconditionally following direct talks with the Trump administration.

His parents traveled to Israel from New Jersey.",53,14,World News
The Washington Post,2025-05-12 07:09:42,"China and the United States have agreed to lower tariffs on goods from each other’s countries for 90 days, offering a temporary reprieve in a trade war that threatens to cause a global recession and deepen a widening rift between the world’s two largest economies.",391,104,Economy
The Washington Post,2025-05-11 18:44:06,"Hamas said Sunday it is preparing to release Edan Alexander, the last known U.S. citizen hostage held alive in the Gaza Strip, as part of an effort to secure a ceasefire with Israel and after what it said were direct contacts with the Trump administration “in the last few days.”",141,21,International News
The Washington Post,2025-05-11 15:40:30,"From Chicago’s suburbs to Latin America to the frescoed halls of power in Vatican City, and finally to the very pinnacle of the Roman Catholic Church, Pope Leo XIV's ascent has occurred with remarkable speed.",115,12,Religion
The Washington Post,2025-05-11 15:10:37,Guest column by Miriam Rubin: Not everyone snoozes for a full eight hours. Here’s one way to figure out how much sleep you really need.,38,5,Health
The Washington Post,2025-05-11 14:44:25,"As he has done in every major appearance since being named pope, Leo XIV invoked the name of his predecessor before a massive throng of 150,000 during his first Sunday blessing in St. Peter’s Square.

Then he did something notably uncharacteristic of Pope Francis.

He sang.",1268,158,Vatican News
The Washington Post,2025-05-11 14:20:36,Analysis by Dan Balz: The appointment of Jeanine Pirro as interim U.S. attorney for D.C. and the dismissal of Librarian of Congress Carla Hayden encapsulate how President Trump’s personnel pledge has played out in practice.,190,45,Politics
The Washington Post,2025-05-11 13:56:49,"The White House claimed in a news release Sunday that the “U.S. Announces China Trade Deal in Geneva,” but it has not provided any details on an agreement.",231,50,Business
The Washington Post,2025-05-11 13:32:43,"President Trump plans to leave Monday for a four-day trip through deep-pocketed Middle East monarchies, a sign of Trump's intention to de-emphasize the traditional U.S. allies that typically serve as the first foreign destinations for new presidents.",395,126,Politics
The Washington Post,2025-05-11 13:05:17,Britain’s Supreme Court made its landmark ruling last month that only biological women are women. Now British institutions are trying to figure out what that means.,129,32,Politics
The Washington Post,2025-05-11 12:43:08,"With the nation in the grip of the deadliest measles outbreak in decades, Health and Human Services Secretary Robert F. Kennedy Jr. appeals to vaccine believers and skeptics, muddying public health instructions at a time when clarity is essential.",644,227,Health
The Washington Post,2025-05-11 12:20:23,Many of the unsolicited pizza deliveries have gone to judges presiding over lawsuits challenging the Trump administration’s policies.,177,74,Politics
The Washington Post,2025-05-11 11:38:32,"Violence has often flared in the region of nuclear-armed India and Pakistan since the devastation of the 1947 partition left millions displaced and at least hundreds of thousands more dead.

Here’s a look at the history of the conflict.",78,20,International Relations
The Washington Post,2025-05-11 10:58:59,The Pennsylvania audience appeared to welcome Democratic Sen. Ruben Gallego's straight talk about how Democrats need to stop blaming Americans who voted for Donald Trump for the fallout of the president’s policies and instead focus on engaging them.,122,22,Politics
The Washington Post,2025-05-11 10:32:08,"Newark Mayor Ras Baraka was arrested and charged with trespassing after he tried to visit Delaney Hall, an immigrant detention facility in Newark.",90,25,Local News
The Washington Post,2025-05-11 09:51:35,"Amid celebrations in India and Pakistan on Saturday, and self-congratulations in Washington, Kashmir endured another night of violence, with both sides claiming violations — a grim reminder that the deal seems only to have temporarily contained the conflict rather than ended it.",94,25,International News
The Washington Post,2025-05-10 15:45:34,"White House Deputy Chief of Staff Stephen Miller has indicated that the Trump administration is considering whether it can suspend habeas corpus, the right of an individual to challenge their detention in court.

Here's what that means.",244,105,Politics
The Washington Post,2025-05-10 15:13:06,"At Musgrave Pencil Company in Shelbyville, Tennessee, politics rarely came up before this year. President Donald Trump’s tariff policies have changed that.",62,9,Business
The Washington Post,2025-05-10 12:43:15,"White House Deputy Chief of Staff Stephen Miller indicated Friday that the Trump administration is actively considering whether it can suspend habeas corpus, the right for an individual to challenge their detention in court.",161,56,Politics
The Washington Post,2025-05-10 12:31:04,"When Grace Clements walked across the stage at her university’s commencement ceremony this week, she leaped onto the school president and gave him a giant bear hug — bringing him straight to the ground.

Jim Clements, the president of Clemson University, is Grace Clements’s father. wapo.st/4d9Md42",3245,445,Human Interest
The Washington Post,2025-05-10 12:05:31,"Local and state officials are vying to host parts of a massive artificial intelligence project called Stargate, backed by OpenAI, even as some communities turn against data center development.",44,15,Technology
The Washington Post,2025-05-10 11:49:19,China produces many American summer essentials — from swimsuits and flip-flops to beach shades to grills — and this weekend’s trade talks might not avert price rises.,109,27,Economy
The Washington Post,2025-05-10 11:11:55,"The new Chicago-raised Pope Leo XIV faces an immediate challenge in his native country: taming the brawling U.S. tribe of Catholics, riven by political divisions that have thwarted the will of his predecessors.",71,16,Religion
The Washington Post,2025-05-10 10:14:07,"Breaking news: India and Pakistan have agreed to an immediate ceasefire, ending days of clashes that killed dozens of people and pushed the nuclear-armed neighbors to the brink of war.",172,24,International News
The Washington Post,2025-05-09 21:11:14,"Breaking news: Pakistan armed forces said they are targeting military sites in India after India fired missiles at three air bases in Pakistan’s Punjab province early Saturday, bringing the nuclear-armed rivals closer to war.",477,140,International News
The Washington Post,2025-05-09 20:33:57,"President Donald Trump has insisted that prices are falling, even as consumers continually express concern about the economy. 

Here’s what the data actually shows.",178,45,Economy
The Washington Post,2025-05-09 18:32:28,"Newark Mayor Ras Baraka (D) was arrested by federal officials Friday during a protest at a newly opened immigration detention facility in his city, officials said.",234,81,Local News
The Washington Post,2025-05-09 18:23:59,"Lawmakers should raise the nation’s borrowing limit by mid-July to prevent the federal government from defaulting on its bills while Congress is away for its August recess, Treasury Secretary Scott Bessent said Friday.",60,15,Politics
The Washington Post,2025-05-09 18:02:07,"There are 1.4 billion Catholics. Will they, especially in the developing world, in the global south — where the church is growing so quickly — embrace Leo XIV? 

Early signs point to yes.",166,16,Religion
The Washington Post,2025-05-09 17:43:53,"Tracking Trump, Day 110:

• China trade talks begin this weekend
• Why Trump is moving detainees to Texas
• How federal cuts are affecting DC

Plus more to know for May 9: www.washingtonpost.com/the-seven-tr...

📥 Get the newsletter: www.washingtonpost.com/newsletters/...",13,5,Politics
The Washington Post,2025-05-09 17:32:02,"The former Cardinal Robert Prevost, known as “Father Bob” in Chicago, is a White Sox fan, a naturalized citizen of Peru and is fluent in five languages.

Here are some facts about Pope Leo XIV that may surprise you.",468,74,Religion
The Washington Post,2025-05-09 16:06:21,"After Robert Prevost, now Pope Leo XIV, was elected pope, genealogists got to work. 

What they found surprised them.",98,16,Religion
The Washington Post,2025-05-09 15:25:31,"The feud between billionaires Bill Gates and Elon Musk ramped up this week, with Gates accusing Musk of “killing the world’s poorest children” through massive cuts to the U.S. Agency for International Development, one of the first targets of Musk’s U.S. DOGE Service under the Trump administration.",552,130,Business News
The Washington Post,2025-05-09 14:46:28,"A federal judge ordered the government to release Rumeysa Ozturk, a Tufts University graduate student who was grabbed off the street in late March and detained for co-writing an opinion piece in a student newspaper criticizing the war in Gaza.",509,130,National News
The Washington Post,2025-05-09 14:18:09,"Months after the Trump administration ground U.S. refugee admissions to a halt, the program meant for people fleeing war or political persecution has restarted — but only for one group: White South Africans.",162,102,Immigration
The Washington Post,2025-05-09 13:01:32,President Donald Trump said that the United States could lower tariffs on China to 80 percent ahead of a meeting this weekend between his top aides and their counterparts from Beijing.,45,9,Economy
The Washington Post,2025-05-09 11:43:43,"An atmospheric river will form in the Gulf of Mexico this weekend before slamming into Florida, the Southeast and southern Appalachia. 

Severe thunderstorms are possible in the area, and as the storm could fuel more than a half-foot of rain through early next week.",394,109,Weather
The Washington Post,2025-05-09 10:56:11,"As the Trump administration battles to use a wartime law to speed deportations of alleged gang members, it has moved dozens of detained Venezuelans to the one court district in the country where a federal judge for now has declined to stand in its way.",94,40,Immigration
The Washington Post,2025-05-09 10:25:32,"The backlash to Casey Means, President Trump’s new surgeon general nominee and an ally of Health and Human Services Secretary Robert F. Kennedy Jr., has exposed divisions in the nascent “Make America Healthy Again” movement as it gains political power.",92,25,Politics
The Washington Post,2025-05-09 09:56:49,"Pope Leo XIV celebrated his first Mass as leader of the Catholic Church in the Sistine Chapel, a day after he was elected the first American pontiff by the papal conclave. 

In a televised homily, he called for “missionary outreach” and defending the faithful. wapo.st/4d6M8hy",348,44,Religion
