date,content,tweet_url,embedded_links,section,merged_section,subsection
2025-06-29 13:24:33+00:00,"A 20-year-old woman was likely bitten by a juvenile shark while waist-deep in the surf at a suburban New York beach, according to state officials.",https://x.com/ABC/status/1939314043363209389,"['https://abcnews.go.com/US/wireStory/officials-young-shark-bit-woman-new-york-beach-123307806?cid=social_twitter_abcn', 'https://abcnews.go.com/US/wireStory/officials-young-shark-bit-woman-new-york-beach-123307806?cid=social_twitter_abcn']",Local News,Local News,
2025-06-29 13:03:33+00:00,"In one of their first interview since being released from federal prison, reality TV stars Todd and Julie Chrisley spoke out about their experience behind bars and their controversial presidential pardon.",https://x.com/ABC/status/1939308758867337295,"['https://abcnews.go.com/US/reality-tv-stars-todd-julie-chrisley-discuss-freedom/story?id=123241866&cid=social_twitter_abcn', 'https://abcnews.go.com/US/reality-tv-stars-todd-julie-chrisley-discuss-freedom/story?id=123241866&cid=social_twitter_abcn']",Entertainment News,Entertainment,
2025-06-29 12:43:31+00:00,"Dave Parker, a hard-hitting outfielder who was set to be inducted into the Baseball Hall of Fame next month, has died, the Pittsburgh Pirates announced Saturday. He was 74. https://abcnews.link/zKASKRe",https://x.com/ABC/status/1939303717724946614,['https://abcnews.go.com/Sports/wireStory/dave-parker-hard-hitting-outfielder-nicknamed-cobra-dies-123308357?cid=social_twitter_abcn'],Obituaries,Obituaries,
2025-06-29 12:22:38+00:00,A 30-year-old influencer who documented his cancer journey online has announced his own death in a social media video.,https://x.com/ABC/status/1939298463465828851,"['https://www.goodmorningamerica.com/wellness/story/30-year-influencer-announces-death-after-yearslong-cancer-123196896?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/wellness/story/30-year-influencer-announces-death-after-yearslong-cancer-123196896?cid=social_twitter_abcn']",Obituaries,Obituaries,
2025-06-29 12:01:00+00:00,"Four people were rescued from a burning boat Saturday off the coast of Cape Canaveral, Florida, with a good Samaritan helping to rescue some of the passengers, the U.S. Coast Guard said.",https://x.com/ABC/status/1939293016100929807,"['https://abcnews.go.com/US/4-people-rescued-burning-boat-cape-canaveral-coast/story?id=123310267&cid=social_twitter_abcn', 'https://abcnews.go.com/US/4-people-rescued-burning-boat-cape-canaveral-coast/story?id=123310267&cid=social_twitter_abcn']",Local News,Local News,
2025-06-29 11:30:35+00:00,"President Trump celebrated the Senate advancing the ""One Big Beautiful Bill"" and acknowledged earlier holdouts — Sens. Rick Scott, Ron Johnson, Mike Lee and Cynthia Lummis — for casting their votes in favor of the bill in social media posts early Sunday.",https://x.com/ABC/status/1939285363609981022,"['https://abcnews.go.com/US/live-updates/trump-admin-live-updates-trump-meet-national-security/?id=123109893&entryId=123316083&cid=social_twitter_abcn', 'https://abcnews.go.com/US/live-updates/trump-admin-live-updates-trump-meet-national-security/?id=123109893&entryId=123316083&cid=social_twitter_abcn']",Politics,Politics,Trump Administration
2025-06-29 11:03:39+00:00,The monthlong celebration of LGBTQ+ Pride reaches its rainbow-laden crescendo as New York and other major cities around the world host major parades and marches on Sunday.,https://x.com/ABC/status/1939278585245626856,"['https://abcnews.go.com/US/wireStory/nyc-san-francisco-us-cities-capping-lgbtq-pride-123314244?cid=social_twitter_abcn', 'https://abcnews.go.com/US/wireStory/nyc-san-francisco-us-cities-capping-lgbtq-pride-123314244?cid=social_twitter_abcn']",Lifestyle,Lifestyle,
2025-06-29 10:05:49+00:00,"Lorde's new album, ""Virgin,"" is out and the singer is opening up about the heartfelt meaning behind the project.",https://x.com/ABC/status/1939264031845503371,"['https://www.goodmorningamerica.com/culture/story/lorde-releases-new-album-virgin-read-heartfelt-post-123291968?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/culture/story/lorde-releases-new-album-virgin-read-heartfelt-post-123291968?cid=social_twitter_abcn']",Music News,Entertainment,
2025-06-29 09:35:38+00:00,"The Israeli airstrike on Tehran's Evin Prison on June 23 killed 71 people, according to a spokesperson for the Iranian judiciary quoted by the semi-official Iranian ISNA News Agency.

Follow live updates:",https://x.com/ABC/status/1939256434585198678,"['https://abcnews.go.com/International/live-updates/israel-iran-live-updates-irans-khamenei-punishment-israel/?id=123109706&entryId=123315553&cid=social_twitter_abcn', 'https://abcnews.go.com/International/live-updates/israel-iran-live-updates-irans-khamenei-punishment-israel/?id=123109706&entryId=123315553&cid=social_twitter_abcn']",World News,World,
2025-06-29 09:02:43+00:00,"For the first time ever, the Michelin Guide awarded its highest distinction of three stars to two LA restaurants: Providence and Somni.",https://x.com/ABC/status/1939248149702254840,"['https://www.goodmorningamerica.com/food/story/michelin-california-2025-LA-3-stars-123231892?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/food/story/michelin-california-2025-LA-3-stars-123231892?cid=social_twitter_abcn']",Food & Dining,Food & Lifestyle,
2025-06-29 08:07:45+00:00,Animals at Arizona's Phoenix Zoo enjoyed some cooling enrichment treats to help beat the heat amid scorching temperatures. https://abcnews.link/pVCEnAc,https://x.com/ABC/status/1939234317151900021,['https://abcnews.go.com/Lifestyle/photos/photos-amazing-animals-8537483?cid=social_twitter_abcn'],Lifestyle,Lifestyle,
2025-06-29 07:35:22+00:00,"Russia launched 537 drones and missiles into Ukraine overnight into Sunday morning, according to Ukraine's air force, with a Ukrainian F-16 fighter jet and its pilot also reported lost during efforts to repel the attack.",https://x.com/ABC/status/1939226167849943448,"['https://abcnews.go.com/International/ukraine-loses-16-fighter-amid-massed-russian-drone/story?id=123315001&cid=social_twitter_abcn', 'https://abcnews.go.com/International/ukraine-loses-16-fighter-amid-massed-russian-drone/story?id=123315001&cid=social_twitter_abcn']",World News,World,
2025-06-29 07:00:53+00:00,"San Francisco 49ers tight end George Kittle posted a video to Instagram showing him and Taylor Swift singing along to her 2008 hit ""Love Story"" during this year's Tight End University gathering.",https://x.com/ABC/status/1939217489595965717,"['https://www.goodmorningamerica.com/culture/story/george-kittle-shares-video-singing-love-story-taylor-123298787?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/culture/story/george-kittle-shares-video-singing-love-story-taylor-123298787?cid=social_twitter_abcn']",Sports/Celebrity News,Entertainment,
2025-06-29 06:00:44+00:00,A record heat wave that spread across the East Coast of the United States during the first week of summer has child advocates warning parents and caretakers about the risks of heatstroke to children left inside hot vehicles.,https://x.com/ABC/status/1939202355053863099,"['https://abcnews.go.com/US/wireStory/rising-summer-heat-increases-risk-child-deaths-hot-123296394?cid=social_twitter_abcn', 'https://abcnews.go.com/US/wireStory/rising-summer-heat-increases-risk-child-deaths-hot-123296394?cid=social_twitter_abcn']",Health,Health,
2025-06-29 05:01:02+00:00,"A 20-year-old woman was likely bitten by a juvenile shark while waist-deep in the surf at a suburban New York beach, according to state officials.",https://x.com/ABC/status/1939187330947879223,"['https://abcnews.go.com/US/wireStory/officials-young-shark-bit-woman-new-york-beach-123307806?cid=social_twitter_abcn', 'https://abcnews.go.com/US/wireStory/officials-young-shark-bit-woman-new-york-beach-123307806?cid=social_twitter_abcn']",Local News,Local News,
2025-06-29 04:29:43+00:00,"Three Iranians were executed this week for allegedly spying for Israel, according to the Islamic Republic judiciary, bringing the total number of people put to death on similar charges during the 12-day war between Iran and Israel to six. https://abcnews.link/taGqMDk",https://x.com/ABC/status/1939179449129345360,['https://abcnews.go.com/US/iran-crackdown-deepens-speedy-executions-arrests/story?id=123253547&cid=social_twitter_abcn'],World News,World,
2025-06-29 03:59:41+00:00,"This bear was no match for a bear-proof garbage can on a street in Anchorage, Alaska. https://abcnews.link/M9w1SAX",https://x.com/ABC/status/1939171889361920123,['https://abcnews.go.com/Lifestyle/photos/photos-amazing-animals-8537483?cid=social_twitter_abcn'],Wildlife,Climate & Environment,
2025-06-29 03:39:23+00:00,"JUST IN: The Senate has voted to advance President Trump's ""One Big Beautiful Bill,"" kicking off a lengthy process that GOP leadership hopes will end in its final passage.

Follow live updates: https://abcnews.link/NtvxaD1",https://x.com/ABC/status/1939166784046723176,['https://abcnews.go.com/US/live-updates/trump-admin-live-updates-trump-meet-national-security/?id=123109893&entryId=123314058&cid=social_twitter_abcn'],Politics,Politics,Trump Administration
2025-06-29 03:27:50+00:00,"JUST IN: The Senate has voted to advance President Trump's ""One Big Beautiful Bill,"" kicking off a lengthy process that GOP leadership hopes will end in its final passage.

Follow live updates:",https://x.com/ABC/status/1939163875850465529,"['https://abcnews.go.com/US/live-updates/trump-admin-live-updates-trump-meet-national-security/?id=123109893&entryId=123314058&cid=social_twitter_abcn', 'https://abcnews.go.com/US/live-updates/trump-admin-live-updates-trump-meet-national-security/?id=123109893&entryId=123314058&cid=social_twitter_abcn']",Politics,Politics,Trump Administration
2025-06-29 03:14:36+00:00,"Famed investor Warren Buffett is donating $6 billion worth of his company's stock to five foundations, bringing the total he has given to them since 2006 to roughly $60 billion, based on their value when received.",https://x.com/ABC/status/1939160544398762028,"['https://abcnews.go.com/Business/wireStory/warren-buffett-announces-6-billion-donations-foundations-123308846?cid=social_twitter_abcn', 'https://abcnews.go.com/Business/wireStory/warren-buffett-announces-6-billion-donations-foundations-123308846?cid=social_twitter_abcn']",Finance,Business & Economy,
2025-06-29 02:45:10+00:00,"Dramatic footage captured a tornado looming close to Bismarck, North Dakota, on Friday night as lightning illuminated the sky. https://abcnews.link/9Kgx0QX",https://x.com/ABC/status/1939153136704168005,['https://abcnews.go.com/alerts/weather?cid=social_twitter_abcn'],Weather,Weather,
2025-06-29 02:12:16+00:00,"Hurricane season is here, and meteorologists are losing a sophisticated tool that many say has proved invaluable when monitoring and forecasting hurricanes.",https://x.com/ABC/status/1939144856548286895,"['https://abcnews.go.com/US/hurricane-season-meteorologists-losing-vital-tool-forecasting/story?id=123305760&cid=social_twitter_abcn', 'https://abcnews.go.com/US/hurricane-season-meteorologists-losing-vital-tool-forecasting/story?id=123305760&cid=social_twitter_abcn']",Weather,Weather,
2025-06-29 01:46:04+00:00,"The Senate floor is currently in a bit of a state of paralysis as Senate Republicans try to eke out the necessary votes to begin debate on the ""One Big Beautiful Bill.""

Follow live updates:",https://x.com/ABC/status/1939138263807066503,"['https://abcnews.go.com/US/live-updates/trump-admin-live-updates-trump-meet-national-security/?id=123109893&entryId=123313005&cid=social_twitter_abcn', 'https://abcnews.go.com/US/live-updates/trump-admin-live-updates-trump-meet-national-security/?id=123109893&entryId=123313005&cid=social_twitter_abcn']",Politics,Politics,Biden Administration
2025-06-29 01:36:43+00:00,"Tens of thousands of mourners packed a Minneapolis basilica Saturday to pay their final respects to Minnesota state Rep. Melissa Hortman and her husband, Mark, who were killed in their home two weeks ago in an alleged politically motivated shooting.",https://x.com/ABC/status/1939135912144716072,"['https://abcnews.go.com/US/family-friends-leaders-pay-final-respects-slain-minnesota/story?id=123303973&cid=social_twitter_abcn', 'https://abcnews.go.com/US/family-friends-leaders-pay-final-respects-slain-minnesota/story?id=123303973&cid=social_twitter_abcn']",Obituaries,Obituaries,
2025-06-29 01:04:56+00:00,"Three Iranians were executed this week for allegedly spying for Israel, according to the Islamic Republic judiciary, bringing the total number of people put to death on similar charges during the 12-day war between Iran and Israel to six.",https://x.com/ABC/status/1939127913623781559,"['https://abcnews.go.com/US/iran-crackdown-deepens-speedy-executions-arrests/story?id=123253547&cid=social_twitter_abcn', 'https://abcnews.go.com/US/iran-crackdown-deepens-speedy-executions-arrests/story?id=123253547&cid=social_twitter_abcn']",World News,World,
2025-06-29 00:32:24+00:00,"From cannabis use to stress levels, experts reveal the often-overlooked factors impacting men's reproductive health.",https://x.com/ABC/status/1939119726187205048,"['https://abcnews.go.com/Health/male-infertility-5-lifestyle-factors-hurting-fertility/story?id=123287460&cid=social_twitter_abcn', 'https://abcnews.go.com/Health/male-infertility-5-lifestyle-factors-hurting-fertility/story?id=123287460&cid=social_twitter_abcn']",Health,Health,
2025-06-29 00:07:53+00:00,"The Supreme Court on Friday handed down a highly anticipated ruling involving President Trump's Day 1 executive order to effectively end birthright citizenship.

But many questions remain about how such an order would be carried out on a practical level. https://abcnews.link/brov4yN",https://x.com/ABC/status/1939113558526046380,['https://abcnews.go.com/Politics/birthright-citizenship-after-supreme-court-limits-nationwide-injunctions/story?id=123279548&cid=social_twitter_abcn'],Politics,Politics,Immigration
2025-06-28 23:45:20+00:00,A T-shirt worn by Beyoncé during a Juneteenth performance on her Cowboy Carter tour has caused a wave of criticism for the Houston-born pop star.,https://x.com/ABC/status/1939107881632076246,"['https://abcnews.go.com/US/wireStory/fans-criticize-beyonc-shirt-calling-native-americans-enemies-123295925?cid=social_twitter_abcn', 'https://abcnews.go.com/US/wireStory/fans-criticize-beyonc-shirt-calling-native-americans-enemies-123295925?cid=social_twitter_abcn']",Entertainment,Entertainment,
2025-06-28 23:21:23+00:00,"A lifeguard is recovering after she was impaled by an umbrella at a New Jersey beach, officials say.",https://x.com/ABC/status/1939101852898832704,"['https://abcnews.go.com/US/lifeguard-impaled-beach-umbrella-tough-young-woman/story?id=123196471&cid=social_twitter_abcn', 'https://abcnews.go.com/US/lifeguard-impaled-beach-umbrella-tough-young-woman/story?id=123196471&cid=social_twitter_abcn']",Local News,Local News,
2025-06-28 22:57:24+00:00,"Ever since Ecuador's most notorious gang leader vanished from his prison cell in January 2024, authorities have been searching the world.

It turned out he was hiding out at a family member’s mansion in his own hometown.

Read more: https://abcnews.link/mQ9gTbv",https://x.com/ABC/status/1939095819438719402,['https://abcnews.go.com/International/wireStory/ecuador-reveals-notorious-gang-leader-fito-hid-hometown-123258246?cid=social_twitter_abcn'],Crime,Crime,
2025-06-28 22:33:48+00:00,"Tens of thousands of mourners packed a Minneapolis basilica Saturday to pay their final respects to Minnesota Rep. Melissa Hortman and her husband, Mark who were killed in their home two weeks ago in an alleged politically motivated shooting.

Read more: https://abcnews.link/RscQtea",https://x.com/ABC/status/1939089881013055547,['https://abcnews.go.com/US/family-friends-leaders-pay-final-respects-slain-minnesota/story?id=123303973&cid=social_twitter_abcn'],Obituaries,Obituaries,
2025-06-28 22:10:03+00:00,"Tens of thousands of mourners packed a Minneapolis basilica Saturday to pay their final respects to Minnesota state Rep. Melissa Hortman and her husband, Mark who were killed in their home two weeks ago in an alleged politically motivated shooting.",https://x.com/ABC/status/1939083904142414253,"['https://abcnews.go.com/US/family-friends-leaders-pay-final-respects-slain-minnesota/story?id=123303973&cid=social_twitter_abcn', 'https://abcnews.go.com/US/family-friends-leaders-pay-final-respects-slain-minnesota/story?id=123303973&cid=social_twitter_abcn']",Obituaries,Obituaries,
2025-06-28 21:47:02+00:00,"Jeff Bezos and Lauren Sánchez tied the knot in a glamorous wedding ceremony in Venice, Italy, and the guest list looked straight out of an award show seating chart.

Here’s a breakdown of some of the celebs who made the trip to celebrate the newlyweds: https://abcnews.link/a9O6V5q",https://x.com/ABC/status/1939078108474126676,['https://www.goodmorningamerica.com/culture/story/celebrities-attended-jeff-bezos-lauren-snchezs-lavish-wedding-123298783?cid=social_twitter_abcn'],Entertainment,Entertainment,
2025-06-28 21:23:11+00:00,Dolly Parton is headed back to Las Vegas for her first extended run in 32 years.,https://x.com/ABC/status/1939072110246166568,"['https://www.goodmorningamerica.com/culture/story/dolly-parton-returns-las-vegas-half-dozen-shows-123130618?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/culture/story/dolly-parton-returns-las-vegas-half-dozen-shows-123130618?cid=social_twitter_abcn']",Entertainment,Entertainment,
2025-06-28 20:58:57+00:00,International aid organizations warn that the last remaining major hospital in southern Gaza is facing a lack of supplies and staff to treat the wounded and sick.,https://x.com/ABC/status/1939066010125885461,"['https://abcnews.go.com/International/inside-gazas-functioning-hospitals-staff-nasser-hospital-fighting/story?id=123254136&cid=social_twitter_abcn', 'https://abcnews.go.com/International/inside-gazas-functioning-hospitals-staff-nasser-hospital-fighting/story?id=123254136&cid=social_twitter_abcn']",Health,Health,
2025-06-28 20:33:50+00:00,"Kim Kardashian is being eyed to star as the villain in an upcoming live-action Bratz film in development at Amazon MGM Studios, ABC Audio has confirmed.",https://x.com/ABC/status/1939059689947320612,"['https://www.goodmorningamerica.com/culture/story/kim-kardashian-eyed-play-villain-live-action-bratz-123205722?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/culture/story/kim-kardashian-eyed-play-villain-live-action-bratz-123205722?cid=social_twitter_abcn']",Entertainment,Entertainment,
2025-06-28 20:13:01+00:00,"With approximately 200 guests invited, Jeff Bezos and Lauren Sánchez's wedding brought together A-listers from every corner of the celebrity world, from reality royalty to sports icons and Hollywood stars.",https://x.com/ABC/status/1939054451442045349,"['https://www.goodmorningamerica.com/culture/story/celebrities-attended-jeff-bezos-lauren-snchezs-lavish-wedding-123298783?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/culture/story/celebrities-attended-jeff-bezos-lauren-snchezs-lavish-wedding-123298783?cid=social_twitter_abcn']",Entertainment,Entertainment,
2025-06-28 19:51:38+00:00,"A week after Trump ordered a U.S. attack on Iranian nuclear sites, the explanations and descriptions of what happened voiced by him, top aides and early intelligence reports paint contrasting pictures of the extent of the damage to Iran's nuclear program.",https://x.com/ABC/status/1939049070342853041,"['https://abcnews.go.com/Politics/week-shifting-descriptions-iran-attack-spark-ongoing-questions/story?id=123279659&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/week-shifting-descriptions-iran-attack-spark-ongoing-questions/story?id=123279659&cid=social_twitter_abcn']",International Relations,World,
2025-06-28 19:28:05+00:00,"Four women on vacation in Florida who narrowly missed getting hit by lightning are speaking out about the harrowing experience, a reminder of the dangers of lightning storms, particularly on the beach.",https://x.com/ABC/status/1939043142197490119,"['https://www.goodmorningamerica.com/news/story/women-survive-lightning-strike-beach-summer-vacation-safety-123150218?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/news/story/women-survive-lightning-strike-beach-summer-vacation-safety-123150218?cid=social_twitter_abcn']",Local News,Local News,
2025-06-28 19:03:05+00:00,"HBO has renewed the Lisa Kudrow-starring comedy series ""The Comeback"" for a third and final season.",https://x.com/ABC/status/1939036851588788521,"['https://www.goodmorningamerica.com/culture/story/comeback-starring-lisa-kudrow-return-3rd-final-season-123283187?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/culture/story/comeback-starring-lisa-kudrow-return-3rd-final-season-123283187?cid=social_twitter_abcn']",Entertainment,Entertainment,
2025-06-28 18:39:36+00:00,Bahama Breeze is facing an uncertain future after closing 15 of its locations last month.,https://x.com/ABC/status/1939030941894140050,"['https://www.goodmorningamerica.com/food/story/bahama-breeze-sold-rebranded-closure-15-locations-123176949?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/food/story/bahama-breeze-sold-rebranded-closure-15-locations-123176949?cid=social_twitter_abcn']",Business,Business & Economy,
2025-06-28 18:15:53+00:00,A tech industry trade group sued Arkansas Friday over two new laws that would place limits on content on social media platforms and would allow parents of children who killed themselves to sue over content on the platforms.,https://x.com/ABC/status/1939024970727797001,"['https://abcnews.go.com/Technology/wireStory/tech-industry-group-sues-arkansas-new-social-media-123291771?cid=social_twitter_abcn', 'https://abcnews.go.com/Technology/wireStory/tech-industry-group-sues-arkansas-new-social-media-123291771?cid=social_twitter_abcn']",Technology,Technology,
2025-06-28 17:55:42+00:00,"Zohran Mamdani's New York City mayoral primary prompted a variety of reactions among the city's Democrats, with some vowing to oppose him and others offering support.",https://x.com/ABC/status/1939019891551473891,"['https://abcnews.go.com/Politics/mamdanis-new-york-mayoral-primary-win-exposes-democratic/story?id=123282866&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/mamdanis-new-york-mayoral-primary-win-exposes-democratic/story?id=123282866&cid=social_twitter_abcn']",Politics,Politics,Elections
2025-06-28 17:32:28+00:00,Soccer fans and players weren't the only ones coping with extreme heat this week at the Club World Cup in Philadelphia. https://abcnews.link/oumHluI,https://x.com/ABC/status/1939014047434702860,['https://abcnews.go.com/Sports/wireStory/sniffer-dogs-club-world-cup-outfitted-booties-protect-123254397?cid=social_twitter_abcn'],Sports,Sports,
2025-06-28 17:10:53+00:00,"Drugs in the same family as Ozempic and Wegovy are known for treating diabetes and helping with weight loss, but a small, early-stage study suggested they might also ease migraines.",https://x.com/ABC/status/1939008614535999947,"['https://abcnews.go.com/Health/diabetes-drug-cut-migraine-days-half-weight-loss/story?id=123015279&cid=social_twitter_abcn', 'https://abcnews.go.com/Health/diabetes-drug-cut-migraine-days-half-weight-loss/story?id=123015279&cid=social_twitter_abcn']",Health,Health,
2025-06-28 16:47:14+00:00,"Ticks can be active in any season and it's important to check for and remove the bloodsuckers as quickly as possible — especially after you've been outside hiking, gardening or enjoying nature.

Here's how you can protect yourself:",https://x.com/ABC/status/1939002664034927054,"['https://abcnews.go.com/Technology/wireStory/protect-ticks-year-round-123299152?cid=social_twitter_abcn', 'https://abcnews.go.com/Technology/wireStory/protect-ticks-year-round-123299152?cid=social_twitter_abcn']",Health,Health,
2025-06-28 16:22:38+00:00,"Zohran Mamdani's primary win vaulted him into the national conversation, with Republicans across Washington using it as a new opportunity to depict Democrats as ""radical socialists"" and out of step with the country.",https://x.com/ABC/status/1938996470738227240,"['https://abcnews.go.com/Politics/republicans-aim-tie-democrats-zohran-mamdani-after-primary/story?id=123292535&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/republicans-aim-tie-democrats-zohran-mamdani-after-primary/story?id=123292535&cid=social_twitter_abcn']",Politics,Politics,Elections
2025-06-28 16:01:53+00:00,"A California judge has ruled the state's bare-bones home insurance program's handling of smoke damage claims is unlawful, a decision that could have wide-ranging implications as insurers increasingly deal with the aftermath of wildfires.",https://x.com/ABC/status/1938991249974812747,"['https://abcnews.go.com/Business/wireStory/california-court-rules-state-insurance-policy-smoke-damage-123284145?cid=social_twitter_abcn', 'https://abcnews.go.com/Business/wireStory/california-court-rules-state-insurance-policy-smoke-damage-123284145?cid=social_twitter_abcn']",Legal News,Crime,
2025-06-28 15:40:06+00:00,Nearly 400 flights were canceled into and out of Atlanta's Hartsfield-Jackson International Airport on Saturday after severe weather and hail fell overnight.,https://x.com/ABC/status/1938985768048877923,"['https://abcnews.go.com/US/400-flights-canceled-atlanta-airport-due-severe-weather/story?id=123301711&cid=social_twitter_abcn', 'https://abcnews.go.com/US/400-flights-canceled-atlanta-airport-due-severe-weather/story?id=123301711&cid=social_twitter_abcn']",Weather,Weather,
2025-06-28 15:24:24+00:00,"Amazon and Blue Origin founder Jeff Bezos and Lauren Sánchez, a journalist, author and helicopter pilot, have officially tied the knot. https://abcnews.link/VIdevhA",https://x.com/ABC/status/1938981817614254405,['https://abcnews.go.com/GMA/Culture/jeff-bezos-lauren-sanchez-wedding/story?id=123131487&cid=social_twitter_abcn'],Entertainment,Entertainment,
2025-06-28 15:09:57+00:00,The Supreme Court on Thursday said Medicaid recipients don't have a right to sue over their state's decision to cut off Planned Parenthood from the government-funded health program.,https://x.com/ABC/status/1938978179747594633,"['https://abcnews.go.com/Politics/supreme-court-decision-bolsters-efforts-defund-planned-parenthood/story?id=123234183&cid=social_twitter_abcn', 'https://abcnews.go.com/Politics/supreme-court-decision-bolsters-efforts-defund-planned-parenthood/story?id=123234183&cid=social_twitter_abcn']",Health News,Health,
2025-06-28 14:47:46+00:00,A 20-year-old woman sustained minor injuries after she had a possible encounter with a shark at a New York beach. https://abcnews.link/PWpXC37,https://x.com/ABC/status/1938972597091275124,['https://abcnews.go.com/GMA/News/video/suspected-shark-encounter-popular-new-york-beach-123300029?cid=social_twitter_abcn'],Local News,Local News,
2025-06-28 14:25:17+00:00,"Amazon MGM Studios has tapped ""Dune"" director Denis Villeneuve to helm the next James Bond movie.",https://x.com/ABC/status/1938966939507790028,"['https://www.goodmorningamerica.com/culture/story/new-james-bond-movie-gets-legendary-director-123222968?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/culture/story/new-james-bond-movie-gets-legendary-director-123222968?cid=social_twitter_abcn']",Entertainment,Entertainment,
2025-06-28 14:03:30+00:00,A 30-year-old influencer who documented his cancer journey online has announced his own death in a social media video.,https://x.com/ABC/status/1938961456394813645,"['https://www.goodmorningamerica.com/wellness/story/30-year-influencer-announces-death-after-yearslong-cancer-123196896?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/wellness/story/30-year-influencer-announces-death-after-yearslong-cancer-123196896?cid=social_twitter_abcn']",Obituaries,Obituaries,
2025-06-28 13:31:52+00:00,"In a major shift for college sports payments, online payment services company PayPal said Thursday it's partnering with two major college athletic conferences to help distribute money directly to student athletes.",https://x.com/ABC/status/1938953497094877659,"['https://abcnews.go.com/Business/paypal-partners-big-ten-big-12-pay-college/story?id=123236215&cid=social_twitter_abcn', 'https://abcnews.go.com/Business/paypal-partners-big-ten-big-12-pay-college/story?id=123236215&cid=social_twitter_abcn']",Sports News,Sports,
2025-06-28 13:08:54+00:00,Lauren Sánchez just tied the knot with Jeff Bezos and she's spilling all the tea about her dress.,https://x.com/ABC/status/1938947716962197797,"['https://www.goodmorningamerica.com/culture/story/lauren-snchez-reveals-details-sophia-loren-inspired-wedding-123289588?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/culture/story/lauren-snchez-reveals-details-sophia-loren-inspired-wedding-123289588?cid=social_twitter_abcn']",Entertainment,Entertainment,
2025-06-28 12:45:43+00:00,A man was sentenced to 60 years in prison on Thursday for murdering a Texas college student in a random shooting in 2023.,https://x.com/ABC/status/1938941883276742667,"['https://abcnews.go.com/US/texas-fort-worth-shooting-wes-smith-matthew-purdy/story?id=123236924&cid=social_twitter_abcn', 'https://abcnews.go.com/US/texas-fort-worth-shooting-wes-smith-matthew-purdy/story?id=123236924&cid=social_twitter_abcn']",Crime,Crime,
2025-06-28 12:23:31+00:00,"In a major shift for college sports payments, online payment services company PayPal said Thursday it's partnering with two major college athletic conferences to help distribute money directly to student athletes.",https://x.com/ABC/status/1938936296845508851,"['https://abcnews.go.com/Business/paypal-partners-big-ten-big-12-pay-college/story?id=123236215&cid=social_twitter_abcn', 'https://abcnews.go.com/Business/paypal-partners-big-ten-big-12-pay-college/story?id=123236215&cid=social_twitter_abcn']",Sports,Sports,
2025-06-28 12:02:05+00:00,The Federal Trade Commission is issuing more than $126 million in refunds to Fortnite players who were charged for in-game items they didn't want.,https://x.com/ABC/status/1938930904069550544,"['https://www.goodmorningamerica.com/living/story/ftc-sends-126m-fortnite-gamers-charged-unwanted-purchases-123226958?cid=social_twitter_abcn', 'https://www.goodmorningamerica.com/living/story/ftc-sends-126m-fortnite-gamers-charged-unwanted-purchases-123226958?cid=social_twitter_abcn']",Consumer Affairs,Consumer Affairs,
2025-06-28 11:01:46+00:00,"Fireball sightings were reported in multiple states across the southeastern U.S. during the day on Thursday, which NASA determined was produced by an asteroidal fragment.",https://x.com/ABC/status/1938915723784400978,"['https://abcnews.go.com/US/fireball-sightings-southeast-us/story?id=123244133&cid=social_twitter_abcn', 'https://abcnews.go.com/US/fireball-sightings-southeast-us/story?id=123244133&cid=social_twitter_abcn']",Science,Science,
2025-06-28 10:01:32+00:00,A sunken 18th-century boat has been discovered by chance near the majestic stone walls of Croatia's medieval city of Dubrovnik.,https://x.com/ABC/status/1938900567562023144,"['https://abcnews.go.com/International/wireStory/18th-century-sunken-boat-discovered-chance-sea-croatias-123186576?cid=social_twitter_abcn', 'https://abcnews.go.com/International/wireStory/18th-century-sunken-boat-discovered-chance-sea-croatias-123186576?cid=social_twitter_abcn']",Archaeology,Archaeology,
2025-06-28 09:00:39+00:00,Bahama Breeze is facing an uncertain future after closing 15 of its locations last month.,https://x.com/ABC/status/1938885241982132429,"['https://abcnews.go.com/GMA/Food/bahama-breeze-sold-rebranded-closure-15-locations/story?id=123176949&cid=social_twitter_abcn', 'https://abcnews.go.com/GMA/Food/bahama-breeze-sold-rebranded-closure-15-locations/story?id=123176949&cid=social_twitter_abcn']",Business,Business & Economy,
